time	V(n004)	V(n007)
8.233416275170321e-004	3.213468e-002	5.000000e+000
8.239512538725907e-004	3.085155e-002	5.000000e+000
8.245776553020625e-004	2.956359e-002	5.000000e+000
8.252185433844159e-004	2.828933e-002	5.000000e+000
8.258757666744569e-004	2.704003e-002	5.000000e+000
8.265489014748352e-004	2.583246e-002	5.000000e+000
8.272375075195636e-004	2.468415e-002	5.000000e+000
8.279440067580483e-004	2.360849e-002	5.000000e+000
8.286646497491152e-004	2.262880e-002	5.000000e+000
8.294058279578909e-004	2.175425e-002	5.000000e+000
8.301593532381498e-004	2.101183e-002	5.000000e+000
8.309367895883900e-004	2.040706e-002	5.000000e+000
8.317243611948413e-004	1.996616e-002	5.000000e+000
8.325399767274347e-004	1.969339e-002	5.000000e+000
8.333632266054276e-004	1.960743e-002	5.000000e+000
8.342193103116435e-004	1.971540e-002	5.000000e+000
8.350804266610960e-004	2.001994e-002	5.000000e+000
8.359796138899436e-004	2.053572e-002	5.000000e+000
8.368815119790348e-004	2.124076e-002	5.000000e+000
8.378267385889188e-004	2.216079e-002	5.000000e+000
8.387731743922155e-004	2.324327e-002	5.000000e+000
8.397675360729965e-004	2.452464e-002	5.000000e+000
8.407627756444079e-004	2.592099e-002	5.000000e+000
8.418085358672328e-004	2.747249e-002	5.000000e+000
8.428572150048722e-004	2.907275e-002	5.000000e+000
8.439556245328591e-004	3.075145e-002	5.000000e+000
8.450628616244237e-004	3.239907e-002	5.000000e+000
8.462141852741532e-004	3.401691e-002	5.000000e+000
8.473855915716894e-004	3.551695e-002	5.000000e+000
8.485894252375044e-004	3.686054e-002	5.000000e+000
8.498310186105301e-004	3.799915e-002	5.000000e+000
8.510869944184053e-004	3.886279e-002	5.000000e+000
8.524047628529156e-004	3.943945e-002	5.000000e+000
8.537135947018436e-004	3.966675e-002	5.000000e+000
8.551126188123057e-004	3.953908e-002	5.000000e+000
8.564774149567447e-004	3.906455e-002	5.000000e+000
8.579606032531113e-004	3.820051e-002	5.000000e+000
8.593883302513824e-004	3.708130e-002	5.000000e+000
8.609549263770782e-004	3.560535e-002	5.000000e+000
8.624575559989548e-004	3.403496e-002	5.000000e+000
8.641021765988747e-004	3.224364e-002	5.000000e+000
8.656970185009018e-004	3.054232e-002	5.000000e+000
8.674091250288386e-004	2.886364e-002	5.000000e+000
8.691179960808402e-004	2.743946e-002	5.000000e+000
8.708853349091954e-004	2.632077e-002	5.000000e+000
8.727310559304038e-004	2.558939e-002	5.000000e+000
8.745462336568902e-004	2.534490e-002	5.000000e+000
8.765450689437393e-004	2.559541e-002	5.000000e+000
8.784137122660898e-004	2.628093e-002	5.000000e+000
8.805641644216788e-004	2.749987e-002	5.000000e+000
8.825122914419029e-004	2.887094e-002	5.000000e+000
8.847856830930947e-004	3.062143e-002	5.000000e+000
8.868629880955198e-004	3.217962e-002	5.000000e+000
8.892056713625850e-004	3.370847e-002	5.000000e+000
8.914813297376318e-004	3.481390e-002	5.000000e+000
8.938394174927975e-004	3.544106e-002	5.000000e+000
8.963796020101249e-004	3.551471e-002	5.000000e+000
8.987371367426860e-004	3.505120e-002	5.000000e+000
9.011217840096547e-004	3.413853e-002	5.000000e+000
9.035846447260910e-004	3.289843e-002	5.000000e+000
9.058989163875075e-004	3.161922e-002	5.000000e+000
9.082541678229743e-004	3.037706e-002	5.000000e+000
9.108405706866753e-004	2.925172e-002	5.000000e+000
9.133252072227013e-004	2.853580e-002	5.000000e+000
9.159516111598411e-004	2.825709e-002	5.000000e+000
9.187505568628022e-004	2.847380e-002	5.000000e+000
9.213549428237930e-004	2.909572e-002	5.000000e+000
9.242846303237930e-004	3.012154e-002	5.000000e+000
9.269872635536644e-004	3.118180e-002	5.000000e+000
9.299169510536644e-004	3.225177e-002	5.000000e+000
9.328331420058857e-004	3.305230e-002	5.000000e+000
9.357628295058857e-004	3.346589e-002	5.000000e+000
9.386925170058857e-004	3.344615e-002	5.000000e+000
9.416222045058857e-004	3.303361e-002	5.000000e+000
9.445518920058857e-004	3.233818e-002	5.000000e+000
9.474815795058857e-004	3.151255e-002	5.000000e+000
9.504112670058857e-004	3.072034e-002	5.000000e+000
9.533409545058857e-004	3.010493e-002	5.000000e+000
9.562706420058857e-004	2.976473e-002	5.000000e+000
9.592003295058857e-004	2.973891e-002	5.000000e+000
9.621300170058857e-004	3.000523e-002	5.000000e+000
9.650597045058857e-004	3.048942e-002	5.000000e+000
9.679893920058857e-004	3.108339e-002	5.000000e+000
9.709190795058857e-004	3.166805e-002	5.000000e+000
9.738487670058857e-004	3.213626e-002	5.000000e+000
9.767784545058856e-004	3.241158e-002	5.000000e+000
9.797081420058855e-004	3.245974e-002	5.000000e+000
9.826378295058854e-004	3.229138e-002	5.000000e+000
9.855675170058853e-004	3.195618e-002	5.000000e+000
9.884972045058852e-004	3.153035e-002	5.000000e+000
9.914268920058851e-004	3.110030e-002	5.000000e+000
9.943565795058850e-004	3.074579e-002	5.000000e+000
9.972862670058849e-004	3.048417e-002	5.000000e+000
9.976730793978420e-004	3.046614e-002	5.000000e+000
9.980598917897988e-004	3.045140e-002	5.000000e+000
9.984467041817559e-004	3.043995e-002	5.000000e+000
9.988335165737130e-004	3.043179e-002	5.000000e+000
9.992203289656701e-004	3.042693e-002	5.000000e+000
9.996071413576270e-004	3.042535e-002	5.000000e+000
9.999939537495841e-004	3.042707e-002	5.000000e+000
1.000100000000000e-003	3.042793e-002	5.000000e+000
1.000100232095908e-003	3.042794e-002	4.976790e+000
1.000100696287724e-003	3.042796e-002	4.930371e+000
1.000101046971065e-003	3.042796e-002	4.895303e+000
1.000101422291209e-003	3.042797e-002	4.857771e+000
1.000102172931499e-003	3.042798e-002	4.782707e+000
1.000103674212079e-003	3.042799e-002	4.632579e+000
1.000105503101070e-003	3.042801e-002	4.449690e+000
1.000107753120988e-003	3.042803e-002	4.224688e+000
1.000110001968935e-003	3.042803e-002	3.999803e+000
1.000112525563541e-003	3.042793e-002	3.747444e+000
1.000116261563173e-003	3.042698e-002	3.373844e+000
1.000122955379187e-003	3.042065e-002	2.704462e+000
1.000128944261917e-003	3.040365e-002	2.105574e+000
1.000134464581322e-003	3.036206e-002	1.553542e+000
1.000140741385162e-003	3.025565e-002	9.258615e-001
1.000146736811862e-003	3.004070e-002	3.263188e-001
1.000153603683804e-003	2.955334e-002	-3.603684e-001
1.000160774808169e-003	2.856194e-002	-1.077481e+000
1.000169591411978e-003	2.619709e-002	-1.959141e+000
1.000180387198786e-003	2.120686e-002	-3.038720e+000
1.000188194061129e-003	1.603074e-002	-3.819406e+000
1.000189163265813e-003	1.521009e-002	-3.916327e+000
1.000191101675181e-003	1.328969e-002	-4.110168e+000
1.000194978493918e-003	8.943830e-003	-4.497849e+000
1.000200000000000e-003	2.700351e-003	-5.000000e+000
1.000201506451825e-003	4.991210e-004	-5.000000e+000
1.000203515054257e-003	-2.610737e-003	-5.000000e+000
1.000206331717956e-003	-7.365910e-003	-5.000000e+000
1.000211965045353e-003	-1.829748e-002	-5.000000e+000
1.000222473231428e-003	-4.220504e-002	-5.000000e+000
1.000232320502661e-003	-6.842820e-002	-5.000000e+000
1.000242030801759e-003	-9.814865e-002	-5.000000e+000
1.000252428775048e-003	-1.337740e-001	-5.000000e+000
1.000265388998099e-003	-1.832930e-001	-5.000000e+000
1.000284905085708e-003	-2.668077e-001	-5.000000e+000
1.000306310374528e-003	-3.702972e-001	-5.000000e+000
1.000330749706577e-003	-5.044219e-001	-5.000000e+000
1.000362951267739e-003	-7.017756e-001	-5.000000e+000
1.000404006071861e-003	-9.732286e-001	-5.000000e+000
1.000447389043771e-003	-1.270323e+000	-5.000000e+000
1.000497040472956e-003	-1.611880e+000	-5.000000e+000
1.000550935350598e-003	-1.981190e+000	-5.000000e+000
1.000611843123937e-003	-2.398224e+000	-5.000000e+000
1.000680648296971e-003	-2.868221e+000	-5.000000e+000
1.000770767251975e-003	-3.481616e+000	-5.000000e+000
1.000862055750577e-003	-4.101635e+000	-5.000000e+000
1.000902838244424e-003	-4.377690e+000	-5.000000e+000
1.000927884704469e-003	-4.546778e+000	-5.000000e+000
1.000946234777110e-003	-4.670728e+000	-5.000000e+000
1.000971340071028e-003	-4.840408e+000	-5.000000e+000
1.000983785950022e-003	-4.924421e+000	-5.000000e+000
1.000994911948412e-003	-4.999374e+000	-5.000000e+000
1.001007338117439e-003	-5.082962e+000	-5.000000e+000
1.001019801671542e-003	-5.166743e+000	-5.000000e+000
1.001034192954185e-003	-5.263345e+000	-5.000000e+000
1.001056680361446e-003	-5.413140e+000	-5.000000e+000
1.001073378888313e-003	-5.520132e+000	-5.000000e+000
1.001091711687060e-003	-5.624993e+000	-5.000000e+000
1.001110377188379e-003	-5.712799e+000	-5.000000e+000
1.001119635227552e-003	-5.745335e+000	-5.000000e+000
1.001128335012513e-003	-5.766366e+000	-5.000000e+000
1.001138685865270e-003	-5.783384e+000	-5.000000e+000
1.001147065733548e-003	-5.792434e+000	-5.000000e+000
1.001151869345375e-003	-5.795773e+000	-5.000000e+000
1.001155680287263e-003	-5.797539e+000	-5.000000e+000
1.001159987247548e-003	-5.798886e+000	-5.000000e+000
1.001164867871894e-003	-5.799793e+000	-5.000000e+000
1.001169430259922e-003	-5.800045e+000	-5.000000e+000
1.001176131135883e-003	-5.799436e+000	-5.000000e+000
1.001183964517481e-003	-5.796947e+000	-5.000000e+000
1.001199631280677e-003	-5.787015e+000	-5.000000e+000
1.001213851144409e-003	-5.772505e+000	-5.000000e+000
1.001227741810676e-003	-5.752801e+000	-5.000000e+000
1.001242023202234e-003	-5.728643e+000	-5.000000e+000
1.001259816000197e-003	-5.696702e+000	-5.000000e+000
1.001273258655360e-003	-5.673271e+000	-5.000000e+000
1.001287640941599e-003	-5.650094e+000	-5.000000e+000
1.001303015354285e-003	-5.627420e+000	-5.000000e+000
1.001321337745436e-003	-5.602348e+000	-5.000000e+000
1.001339903209378e-003	-5.578478e+000	-5.000000e+000
1.001359946851440e-003	-5.554319e+000	-5.000000e+000
1.001375393633940e-003	-5.536998e+000	-5.000000e+000
1.001390950715483e-003	-5.520575e+000	-5.000000e+000
1.001406562530152e-003	-5.504154e+000	-5.000000e+000
1.001431302230560e-003	-5.476349e+000	-5.000000e+000
1.001454552595451e-003	-5.446861e+000	-5.000000e+000
1.001479552455384e-003	-5.410812e+000	-5.000000e+000
1.001500775803043e-003	-5.376834e+000	-5.000000e+000
1.001519668877153e-003	-5.343968e+000	-5.000000e+000
1.001536784299327e-003	-5.312233e+000	-5.000000e+000
1.001551638565110e-003	-5.283276e+000	-5.000000e+000
1.001568670985461e-003	-5.248896e+000	-5.000000e+000
1.001584277981794e-003	-5.216787e+000	-5.000000e+000
1.001606855199782e-003	-5.170173e+000	-5.000000e+000
1.001635985639580e-003	-5.110649e+000	-5.000000e+000
1.001658702719549e-003	-5.065120e+000	-5.000000e+000
1.001677777723764e-003	-5.027803e+000	-5.000000e+000
1.001696545528283e-003	-4.991974e+000	-5.000000e+000
1.001714845090315e-003	-4.957825e+000	-5.000000e+000
1.001730871918978e-003	-4.928480e+000	-5.000000e+000
1.001746262427737e-003	-4.900674e+000	-5.000000e+000
1.001761698816399e-003	-4.872988e+000	-5.000000e+000
1.001779334809681e-003	-4.841402e+000	-5.000000e+000
1.001805705265240e-003	-4.793941e+000	-5.000000e+000
1.001838421292842e-003	-4.734471e+000	-5.000000e+000
1.001860123549401e-003	-4.694501e+000	-5.000000e+000
1.001878022934425e-003	-4.661101e+000	-5.000000e+000
1.001895020650134e-003	-4.629065e+000	-5.000000e+000
1.001910060627453e-003	-4.600511e+000	-5.000000e+000
1.001925290328753e-003	-4.571456e+000	-5.000000e+000
1.001941110927408e-003	-4.541197e+000	-5.000000e+000
1.001959990681802e-003	-4.505086e+000	-5.000000e+000
1.001986594428858e-003	-4.454395e+000	-5.000000e+000
1.002026614054741e-003	-4.378671e+000	-5.000000e+000
1.002051484504010e-003	-4.332034e+000	-5.000000e+000
1.002070455000587e-003	-4.296775e+000	-5.000000e+000
1.002088395718308e-003	-4.263651e+000	-5.000000e+000
1.002107476638440e-003	-4.228603e+000	-5.000000e+000
1.002128166193433e-003	-4.190752e+000	-5.000000e+000
1.002150958163151e-003	-4.149171e+000	-5.000000e+000
1.002178290109457e-003	-4.099380e+000	-5.000000e+000
1.002209109243815e-003	-4.043243e+000	-5.000000e+000
1.002231112377533e-003	-4.003141e+000	-5.000000e+000
1.002252466934226e-003	-3.964198e+000	-5.000000e+000
1.002276561268102e-003	-3.920257e+000	-5.000000e+000
1.002302672039416e-003	-3.872674e+000	-5.000000e+000
1.002330398243494e-003	-3.822251e+000	-5.000000e+000
1.002362851374761e-003	-3.763463e+000	-5.000000e+000
1.002409746463188e-003	-3.678945e+000	-5.000000e+000
1.002441570490007e-003	-3.621913e+000	-5.000000e+000
1.002471352557900e-003	-3.568823e+000	-5.000000e+000
1.002507224218709e-003	-3.505162e+000	-5.000000e+000
1.002543431557233e-003	-3.441213e+000	-5.000000e+000
1.002595421198115e-003	-3.349753e+000	-5.000000e+000
1.002628062576599e-003	-3.292520e+000	-5.000000e+000
1.002664269814412e-003	-3.229284e+000	-5.000000e+000
1.002712395900530e-003	-3.145584e+000	-5.000000e+000
1.002761844322603e-003	-3.060091e+000	-5.000000e+000
1.002826139670014e-003	-2.949756e+000	-5.000000e+000
1.002881168694205e-003	-2.856068e+000	-5.000000e+000
1.002947696808842e-003	-2.743727e+000	-5.000000e+000
1.003016963766810e-003	-2.627728e+000	-5.000000e+000
1.003174371821740e-003	-2.368318e+000	-5.000000e+000
1.003266221796188e-003	-2.219492e+000	-5.000000e+000
1.003363697119468e-003	-2.063845e+000	-5.000000e+000
1.003481396478018e-003	-1.878966e+000	-5.000000e+000
1.003613234433404e-003	-1.675884e+000	-5.000000e+000
1.003769288786343e-003	-1.441293e+000	-5.000000e+000
1.003965300926006e-003	-1.155228e+000	-5.000000e+000
1.004179897005437e-003	-8.557678e-001	-5.000000e+000
1.004609089164298e-003	-2.923021e-001	-5.000000e+000
1.005031111736079e-003	2.164681e-001	-5.000000e+000
1.005569960329837e-003	7.869530e-001	-5.000000e+000
1.006342465369374e-003	1.474345e+000	-5.000000e+000
1.007139765101454e-003	2.045737e+000	-5.000000e+000
1.007709493351660e-003	2.364938e+000	-5.000000e+000
1.008018576983528e-003	2.502956e+000	-5.000000e+000
1.008183012991021e-003	2.565421e+000	-5.000000e+000
1.008260935990473e-003	2.592229e+000	-5.000000e+000
1.008309266970979e-003	2.607996e+000	-5.000000e+000
1.008398933685452e-003	2.635682e+000	-5.000000e+000
1.008427375266536e-003	2.644094e+000	-5.000000e+000
1.008458134886619e-003	2.653085e+000	-5.000000e+000
1.008514851758249e-003	2.668821e+000	-5.000000e+000
1.008573256161275e-003	2.684408e+000	-5.000000e+000
1.008651014764726e-003	2.703906e+000	-5.000000e+000
1.008734085332401e-003	2.723372e+000	-5.000000e+000
1.008786807500765e-003	2.734903e+000	-5.000000e+000
1.008843352617450e-003	2.746611e+000	-5.000000e+000
1.008918534268463e-003	2.761174e+000	-5.000000e+000
1.008992400406569e-003	2.774426e+000	-5.000000e+000
1.009059361350996e-003	2.785420e+000	-5.000000e+000
1.009142452174914e-003	2.797617e+000	-5.000000e+000
1.009262520858350e-003	2.812663e+000	-5.000000e+000
1.009423621665818e-003	2.828686e+000	-5.000000e+000
1.009589922826173e-003	2.839861e+000	-5.000000e+000
1.009821459267148e-003	2.846248e+000	-5.000000e+000
1.010126077646754e-003	2.838895e+000	-5.000000e+000
1.010616794257474e-003	2.794744e+000	-5.000000e+000
1.011222882754556e-003	2.696307e+000	-5.000000e+000
1.011791226621400e-003	2.564189e+000	-5.000000e+000
1.012243111793049e-003	2.431113e+000	-5.000000e+000
1.012781064921552e-003	2.244404e+000	-5.000000e+000
1.013418467350495e-003	1.993441e+000	-5.000000e+000
1.014293089304912e-003	1.614303e+000	-5.000000e+000
1.015086927525578e-003	1.248204e+000	-5.000000e+000
1.016674603966910e-003	5.025049e-001	-5.000000e+000
1.017910768784184e-003	-5.694379e-002	-5.000000e+000
1.018948131131078e-003	-4.913364e-001	-5.000000e+000
1.019646395833290e-003	-7.570115e-001	-5.000000e+000
1.020120158404717e-003	-9.216678e-001	-5.000000e+000
1.020417599672023e-003	-1.017671e+000	-5.000000e+000
1.020669782847630e-003	-1.094306e+000	-5.000000e+000
1.020898183618915e-003	-1.159732e+000	-5.000000e+000
1.021241896214862e-003	-1.251149e+000	-5.000000e+000
1.021710155648923e-003	-1.364326e+000	-5.000000e+000
1.022178319088218e-003	-1.463334e+000	-5.000000e+000
1.022755831854498e-003	-1.566050e+000	-5.000000e+000
1.023300451059665e-003	-1.643775e+000	-5.000000e+000
1.023870463527073e-003	-1.704835e+000	-5.000000e+000
1.024390172611302e-003	-1.742765e+000	-5.000000e+000
1.024922102526344e-003	-1.764360e+000	-5.000000e+000
1.025411706368695e-003	-1.769567e+000	-5.000000e+000
1.025891162287468e-003	-1.761330e+000	-5.000000e+000
1.026337415418260e-003	-1.742999e+000	-5.000000e+000
1.026688244995837e-003	-1.721820e+000	-5.000000e+000
1.026943158513185e-003	-1.702597e+000	-5.000000e+000
1.027129839743120e-003	-1.686422e+000	-5.000000e+000
1.027400951527021e-003	-1.659851e+000	-5.000000e+000
1.027674621904543e-003	-1.629488e+000	-5.000000e+000
1.028071110754374e-003	-1.580041e+000	-5.000000e+000
1.028439307087803e-003	-1.528653e+000	-5.000000e+000
1.028612725008970e-003	-1.502686e+000	-5.000000e+000
1.028793940793776e-003	-1.474365e+000	-5.000000e+000
1.028991811319530e-003	-1.442086e+000	-5.000000e+000
1.029245558932370e-003	-1.398543e+000	-5.000000e+000
1.029672924620307e-003	-1.320836e+000	-5.000000e+000
1.030166647059336e-003	-1.225766e+000	-5.000000e+000
1.030559898894955e-003	-1.145925e+000	-5.000000e+000
1.030956438236068e-003	-1.061898e+000	-5.000000e+000
1.031320077263093e-003	-9.823209e-001	-5.000000e+000
1.032002871708880e-003	-8.274840e-001	-5.000000e+000
1.032655121488310e-003	-6.748151e-001	-5.000000e+000
1.033336643511257e-003	-5.125014e-001	-5.000000e+000
1.033730086242660e-003	-4.183698e-001	-5.000000e+000
1.034201537601332e-003	-3.059369e-001	-5.000000e+000
1.034814348747074e-003	-1.617180e-001	-5.000000e+000
1.035729467939802e-003	4.639617e-002	-5.000000e+000
1.037032320202174e-003	3.252397e-001	-5.000000e+000
1.038121433359588e-003	5.371510e-001	-5.000000e+000
1.039165421768142e-003	7.140983e-001	-5.000000e+000
1.040319298106980e-003	8.762642e-001	-5.000000e+000
1.041572073474831e-003	1.009088e+000	-5.000000e+000
1.043053084743155e-003	1.105342e+000	-5.000000e+000
1.044764183814450e-003	1.139105e+000	-5.000000e+000
1.046485860209986e-003	1.096899e+000	-5.000000e+000
1.047843413215926e-003	1.008958e+000	-5.000000e+000
1.049351232559364e-003	8.600259e-001	-5.000000e+000
1.051124991271795e-003	6.393428e-001	-5.000000e+000
1.052737837395370e-003	4.093831e-001	-5.000000e+000
1.054410783967299e-003	1.553479e-001	-5.000000e+000
1.055667230768796e-003	-3.508578e-002	-5.000000e+000
1.057253065995047e-003	-2.614087e-001	-5.000000e+000
1.059064887816270e-003	-4.889585e-001	-5.000000e+000
1.060834124684507e-003	-6.640165e-001	-5.000000e+000
1.062924699029867e-003	-7.992367e-001	-5.000000e+000
1.065004995642857e-003	-8.566175e-001	-5.000000e+000
1.066744231875243e-003	-8.397731e-001	-5.000000e+000
1.068523162145448e-003	-7.660738e-001	-5.000000e+000
1.069905013759314e-003	-6.749716e-001	-5.000000e+000
1.071234299858710e-003	-5.619092e-001	-5.000000e+000
1.072828824475255e-003	-4.048349e-001	-5.000000e+000
1.074756552860164e-003	-1.998633e-001	-5.000000e+000
1.076315842777071e-003	-3.166431e-002	-5.000000e+000
1.077808600792026e-003	1.224293e-001	-5.000000e+000
1.079276477635260e-003	2.582413e-001	-5.000000e+000
1.081023542478460e-003	3.912793e-001	-5.000000e+000
1.082929192986309e-003	4.934999e-001	-5.000000e+000
1.085129534745783e-003	5.544981e-001	-5.000000e+000
1.086887706177306e-003	5.575627e-001	-5.000000e+000
1.088413757183335e-003	5.233990e-001	-5.000000e+000
1.090094769648430e-003	4.538128e-001	-5.000000e+000
1.091455852737138e-003	3.775616e-001	-5.000000e+000
1.092751790553796e-003	2.897861e-001	-5.000000e+000
1.094867436415727e-003	1.311416e-001	-5.000000e+000
1.096512371108671e-003	3.946573e-003	-5.000000e+000
1.098376309566004e-003	-1.353773e-001	-5.000000e+000
1.100067889191984e-003	-2.481967e-001	-5.000000e+000
1.101867421172285e-003	-3.460875e-001	-5.000000e+000
1.103622190525709e-003	-4.120699e-001	-5.000000e+000
1.105944159552471e-003	-4.555495e-001	-5.000000e+000
1.107736565246716e-003	-4.548182e-001	-5.000000e+000
1.109450451861142e-003	-4.254753e-001	-5.000000e+000
1.110484765293804e-003	-3.951295e-001	-5.000000e+000
1.111509903603508e-003	-3.557438e-001	-5.000000e+000
1.112509337096823e-003	-3.110766e-001	-5.000000e+000
1.113460033013289e-003	-2.638701e-001	-5.000000e+000
1.114393160552393e-003	-2.141390e-001	-5.000000e+000
1.115314884813165e-003	-1.628303e-001	-5.000000e+000
1.116213609389013e-003	-1.117334e-001	-5.000000e+000
1.117097505164370e-003	-6.141197e-002	-5.000000e+000
1.117966838509399e-003	-1.275100e-002	-5.000000e+000
1.118825336705357e-003	3.367278e-002	-5.000000e+000
1.119674230327668e-003	7.723185e-002	-5.000000e+000
1.120525604514386e-003	1.179008e-001	-5.000000e+000
1.121374369155023e-003	1.548151e-001	-5.000000e+000
1.122244470953886e-003	1.883526e-001	-5.000000e+000
1.123123568603187e-003	2.173113e-001	-5.000000e+000
1.124047057327219e-003	2.419942e-001	-5.000000e+000
1.124995639927934e-003	2.608694e-001	-5.000000e+000
1.126021597464563e-003	2.737052e-001	-5.000000e+000
1.127092938493323e-003	2.786044e-001	-5.000000e+000
1.128292711129294e-003	2.740855e-001	-5.000000e+000
1.129559664385853e-003	2.596614e-001	-5.000000e+000
1.130373184512768e-003	2.449688e-001	-5.000000e+000
1.131184370785259e-003	2.259323e-001	-5.000000e+000
1.131929290829976e-003	2.053812e-001	-5.000000e+000
1.132710344873208e-003	1.808338e-001	-5.000000e+000
1.133759914472897e-003	1.442415e-001	-5.000000e+000
1.134849674705683e-003	1.030216e-001	-5.000000e+000
1.136214166170075e-003	4.854333e-002	-5.000000e+000
1.137612007072881e-003	-8.119871e-003	-5.000000e+000
1.139124997942987e-003	-6.730150e-002	-5.000000e+000
1.141038175385339e-003	-1.351140e-001	-5.000000e+000
1.142792053446691e-003	-1.867000e-001	-5.000000e+000
1.144617406636448e-003	-2.256032e-001	-5.000000e+000
1.146516595924332e-003	-2.488378e-001	-5.000000e+000
1.148258136250581e-003	-2.537128e-001	-5.000000e+000
1.149975419069423e-003	-2.441009e-001	-5.000000e+000
1.151131483990241e-003	-2.295035e-001	-5.000000e+000
1.152444896266642e-003	-2.055009e-001	-5.000000e+000
1.153697864370553e-003	-1.773492e-001	-5.000000e+000
1.154942951880834e-003	-1.450669e-001	-5.000000e+000
1.156649049721668e-003	-9.694678e-002	-5.000000e+000
1.158394073545797e-003	-4.647746e-002	-5.000000e+000
1.160241343787671e-003	5.003141e-003	-5.000000e+000
1.161968566447586e-003	4.806205e-002	-5.000000e+000
1.163694454166004e-003	8.332513e-002	-5.000000e+000
1.165422002604600e-003	1.079444e-001	-5.000000e+000
1.167756225450861e-003	1.249906e-001	-5.000000e+000
1.169557193087395e-003	1.250856e-001	-5.000000e+000
1.171422989090978e-003	1.131862e-001	-5.000000e+000
1.172536013434425e-003	1.007155e-001	-5.000000e+000
1.173735112108547e-003	8.270466e-002	-5.000000e+000
1.175162371168346e-003	5.749005e-002	-5.000000e+000
1.176448676016502e-003	3.224822e-002	-5.000000e+000
1.177646165015860e-003	7.358856e-003	-5.000000e+000
1.179376900676394e-003	-2.886100e-002	-5.000000e+000
1.181055191512921e-003	-6.220408e-002	-5.000000e+000
1.182881127273441e-003	-9.412920e-002	-5.000000e+000
1.184805649623781e-003	-1.209661e-001	-5.000000e+000
1.186608151388988e-003	-1.381106e-001	-5.000000e+000
1.188414845418827e-003	-1.465396e-001	-5.000000e+000
1.190148957840653e-003	-1.461846e-001	-5.000000e+000
1.191976569814957e-003	-1.380927e-001	-5.000000e+000
1.193091103286576e-003	-1.292927e-001	-5.000000e+000
1.194341504580561e-003	-1.160996e-001	-5.000000e+000
1.195387131540957e-003	-1.031833e-001	-5.000000e+000
1.196422833879833e-003	-8.892992e-002	-5.000000e+000
1.197617077766391e-003	-7.138728e-002	-5.000000e+000
1.198815773786676e-003	-5.323660e-002	-5.000000e+000
1.200404220209135e-003	-2.939463e-002	-5.000000e+000
1.201985963857717e-003	-6.846368e-003	-5.000000e+000
1.203211852096125e-003	8.847928e-003	-5.000000e+000
1.204763647367466e-003	2.538762e-002	-5.000000e+000
1.206597458065191e-003	3.995511e-002	-5.000000e+000
1.208364248781253e-003	4.810001e-002	-5.000000e+000
1.210270369724686e-003	5.054713e-002	-5.000000e+000
1.211528192138753e-003	4.831523e-002	-5.000000e+000
1.212929157630573e-003	4.228349e-002	-5.000000e+000
1.213935095696836e-003	3.603183e-002	-5.000000e+000
1.215022083818710e-003	2.754632e-002	-5.000000e+000
1.216093622374405e-003	1.791436e-002	-5.000000e+000
1.217079435967837e-003	8.110528e-003	-5.000000e+000
1.218351436021038e-003	-5.378426e-003	-5.000000e+000
1.219529573657927e-003	-1.822801e-002	-5.000000e+000
1.221116484591715e-003	-3.535463e-002	-5.000000e+000
1.222697600207975e-003	-5.122992e-002	-5.000000e+000
1.224733166478994e-003	-6.858093e-002	-5.000000e+000
1.226991358668961e-003	-8.268188e-002	-5.000000e+000
1.229258048406811e-003	-9.063353e-002	-5.000000e+000
1.231056188942357e-003	-9.189059e-002	-5.000000e+000
1.232770684112763e-003	-8.890593e-002	-5.000000e+000
1.234083799736062e-003	-8.406450e-002	-5.000000e+000
1.235476532194230e-003	-7.683060e-002	-5.000000e+000
1.236596467419874e-003	-6.978672e-002	-5.000000e+000
1.237772488317920e-003	-6.144390e-002	-5.000000e+000
1.238825337793705e-003	-5.344419e-002	-5.000000e+000
1.239881661758664e-003	-4.512894e-002	-5.000000e+000
1.241057751966989e-003	-3.582778e-002	-5.000000e+000
1.242175416725195e-003	-2.722490e-002	-5.000000e+000
1.243481895338828e-003	-1.777411e-002	-5.000000e+000
1.244774233200019e-003	-9.379175e-003	-5.000000e+000
1.246180190208303e-003	-1.695019e-003	-5.000000e+000
1.247714258809014e-003	4.774998e-003	-5.000000e+000
1.249140003812428e-003	8.803908e-003	-5.000000e+000
1.250477301384259e-003	1.066014e-002	-5.000000e+000
1.251788889863872e-003	1.070799e-002	-5.000000e+000
1.252959983375067e-003	9.288966e-003	-5.000000e+000
1.254169638361464e-003	6.484624e-003	-5.000000e+000
1.255267520530063e-003	2.897319e-003	-5.000000e+000
1.256388570345710e-003	-1.663242e-003	-5.000000e+000
1.257440372938797e-003	-6.608820e-003	-5.000000e+000
1.258507741539151e-003	-1.214630e-002	-5.000000e+000
1.259622490032724e-003	-1.829130e-002	-5.000000e+000
1.260708546807335e-003	-2.445508e-002	-5.000000e+000
1.261975223614523e-003	-3.162943e-002	-5.000000e+000
1.263218855692507e-003	-3.839930e-002	-5.000000e+000
1.264669697516780e-003	-4.565418e-002	-5.000000e+000
1.266162335558170e-003	-5.209618e-002	-5.000000e+000
1.267773799320573e-003	-5.758183e-002	-5.000000e+000
1.269398617027930e-003	-6.134807e-002	-5.000000e+000
1.271055723268820e-003	-6.326675e-002	-5.000000e+000
