Freq.,Vn005/Vn015
5.40754322945560e+003,-1.03627347032852e+001,-3.16943227660477e+000
5.42000890401603e+003,-1.03689457511954e+001,-3.17734180256123e+000
5.43250331492412e+003,-1.03751924511998e+001,-3.18527215540379e+000
5.44502652842400e+003,-1.03814768610897e+001,-3.19322466502877e+000
5.45757861091249e+003,-1.03877992723684e+001,-3.20119941422058e+000
5.47015962893950e+003,-1.03941617729150e+001,-3.20919777398706e+000
5.48276964920832e+003,-1.04005592789248e+001,-3.21721596488047e+000
5.49540873857603e+003,-1.04069974711251e+001,-3.22525793436697e+000
5.50807696405382e+003,-1.04134730500239e+001,-3.23332116687835e+000
5.52077439280736e+003,-1.04199899334062e+001,-3.24140836443097e+000
5.53350109215715e+003,-1.04265411701740e+001,-3.24951432010829e+000
5.54625712957889e+003,-1.04331379687063e+001,-3.25764707141831e+000
5.55904257270381e+003,-1.04397733737501e+001,-3.26580139551746e+000
5.57185748931908e+003,-1.04464513553858e+001,-3.27398006433006e+000
5.58470194736808e+003,-1.04531630541402e+001,-3.28217637127889e+000
5.59757601495088e+003,-1.04599216414647e+001,-3.29039990924994e+000
5.61047976032448e+003,-1.04667182434935e+001,-3.29864393729450e+000
5.62341325190327e+003,-1.04735587227420e+001,-3.30691266316485e+000
5.63637655825932e+003,-1.04804397082815e+001,-3.31520340366777e+000
5.64936974812280e+003,-1.04873633857506e+001,-3.32351763048307e+000
5.66239289038231e+003,-1.04943263541993e+001,-3.33185259778379e+000
5.67544605408524e+003,-1.05013364269418e+001,-3.34021405047844e+000
5.68852930843819e+003,-1.05083883394126e+001,-3.34859782550387e+000
5.70164272280725e+003,-1.05154824253313e+001,-3.35700398669016e+000
5.71478636671844e+003,-1.05226209131679e+001,-3.36543405359040e+000
5.72796030985806e+003,-1.05298041593712e+001,-3.37388811893883e+000
5.74116462207304e+003,-1.05370325239206e+001,-3.38236627603850e+000
5.75439937337134e+003,-1.05443063703692e+001,-3.39086861876713e+000
5.76766463392227e+003,-1.05516222400123e+001,-3.39939225283849e+000
5.78096047405695e+003,-1.05589862262058e+001,-3.40794172672886e+000
5.79428696426858e+003,-1.05663948720772e+001,-3.41651413702707e+000
5.80764417521288e+003,-1.05738504687297e+001,-3.42511107381780e+000
5.82103217770848e+003,-1.05813495285510e+001,-3.43372956458324e+000
5.83445104273721e+003,-1.05888982251650e+001,-3.44237427879977e+000
5.84790084144457e+003,-1.05964950189157e+001,-3.45104378943961e+000
5.86138164514005e+003,-1.06041364005769e+001,-3.45973506369566e+000
5.87489352529753e+003,-1.06118286051798e+001,-3.46845286457068e+000
5.88843655355565e+003,-1.06195681258369e+001,-3.47719414956204e+000
5.90201080171820e+003,-1.06273573195196e+001,-3.48596058315239e+000
5.91561634175450e+003,-1.06351926482085e+001,-3.49474904955487e+000
5.92925324579975e+003,-1.06430804303908e+001,-3.50356443998493e+000
5.94292158615548e+003,-1.06510151454714e+001,-3.51240199906803e+000
5.95662143528986e+003,-1.06590051453343e+001,-3.52126832430723e+000
5.97035286583812e+003,-1.06670389108816e+001,-3.53015367374477e+000
5.98411595060295e+003,-1.06751288188367e+001,-3.53906799285515e+000
5.99791076255485e+003,-1.06832673062960e+001,-3.54800475482153e+000
6.01173737483253e+003,-1.06914628346262e+001,-3.55697073699311e+000
6.02559586074333e+003,-1.06997057838391e+001,-3.56595762625283e+000
6.03948629376355e+003,-1.07080006019424e+001,-3.57496884026903e+000
6.05340874753888e+003,-1.07163538199148e+001,-3.58400960959449e+000
6.06736329588480e+003,-1.07247577814569e+001,-3.59307318093689e+000
6.08135001278692e+003,-1.07332149578412e+001,-3.60216133301262e+000
6.09536897240143e+003,-1.07417257993311e+001,-3.61127413587073e+000
6.10942024905546e+003,-1.07502928164052e+001,-3.62041342785543e+000
6.12350391724748e+003,-1.07589164870181e+001,-3.62957931574973e+000
6.13762005164768e+003,-1.07675952267603e+001,-3.63877011418871e+000
6.15176872709842e+003,-1.07763253586431e+001,-3.64798228346932e+000
6.16595001861456e+003,-1.07851197987773e+001,-3.65722672594287e+000
6.18016400138390e+003,-1.07939665863589e+001,-3.66649268092961e+000
6.19441075076755e+003,-1.08028745374744e+001,-3.67578751626657e+000
6.20869034230037e+003,-1.08118399838058e+001,-3.68510766787457e+000
6.22300285169133e+003,-1.08208613173833e+001,-3.69445133814335e+000
6.23734835482393e+003,-1.08299411315742e+001,-3.70382044150652e+000
6.25172692775659e+003,-1.08390820500338e+001,-3.71321694461515e+000
6.26613864672309e+003,-1.08482846041586e+001,-3.72264095867636e+000
6.28058358813291e+003,-1.08575472019709e+001,-3.73209067327346e+000
6.29506182857171e+003,-1.08668682321020e+001,-3.74156422428718e+000
6.30957344480166e+003,-1.08762524891306e+001,-3.75106554160053e+000
6.32411851376192e+003,-1.08856983796898e+001,-3.76059277461221e+000
6.33869711256900e+003,-1.08952086001741e+001,-3.77014797244211e+000
6.35330931851716e+003,-1.09047815566438e+001,-3.77972925743731e+000
6.36795520907888e+003,-1.09144113006134e+001,-3.78933068416926e+000
6.38263486190521e+003,-1.09241135519147e+001,-3.79896633621791e+000
6.39734835482620e+003,-1.09338758719753e+001,-3.80862425027960e+000
6.41209576585134e+003,-1.09437119168787e+001,-3.81831670618732e+000
6.42687717316992e+003,-1.09536004086067e+001,-3.82802331203201e+000
6.44169265515149e+003,-1.09635660170773e+001,-3.83776674038988e+000
6.45654229034627e+003,-1.09735939861776e+001,-3.84753262922268e+000
6.47142615748555e+003,-1.09836937296292e+001,-3.85732939599120e+000
6.48634433548210e+003,-1.09938570130534e+001,-3.86714870582324e+000
6.50129690343062e+003,-1.10040933172768e+001,-3.87699909733464e+000
6.51628394060814e+003,-1.10143943684201e+001,-3.88687211274646e+000
6.53130552647444e+003,-1.10247674748380e+001,-3.89677424276954e+000
6.54636174067246e+003,-1.10352087971780e+001,-3.90670123104277e+000
6.56145266302877e+003,-1.10457212112397e+001,-3.91665530319495e+000
6.57657837355392e+003,-1.10563098886001e+001,-3.92664096798770e+000
6.59173895244292e+003,-1.10669709920967e+001,-3.93665392161677e+000
6.60693448007567e+003,-1.10776983623200e+001,-3.94668747735890e+000
6.62216503701733e+003,-1.10885040184397e+001,-3.95675290026168e+000
6.63743070401879e+003,-1.10993818165978e+001,-3.96684350213709e+000
6.65273156201712e+003,-1.11103416078134e+001,-3.97696851241750e+000
6.66806769213592e+003,-1.11213680322163e+001,-3.98711191362519e+000
6.68343917568585e+003,-1.11324755700558e+001,-3.99728759130021e+000
6.69884609416497e+003,-1.11436603433085e+001,-4.00749100775140e+000
6.71428852925922e+003,-1.11549230741634e+001,-4.01772223064979e+000
6.72976656284288e+003,-1.11662598304724e+001,-4.02797654650813e+000
6.74528027697892e+003,-1.11776759859615e+001,-4.03825873091969e+000
6.76082975391951e+003,-1.11891816730493e+001,-4.04857855570214e+000
6.77641507610645e+003,-1.12007589103472e+001,-4.05891674648164e+000
6.79203632617154e+003,-1.12124178194723e+001,-4.06928300139149e+000
6.80769358693711e+003,-1.12241615444623e+001,-4.07967986671840e+000
6.82338694141639e+003,-1.12359885176188e+001,-4.09010496151501e+000
6.83911647281398e+003,-1.12478971513169e+001,-4.10055582893098e+000
6.85488226452631e+003,-1.12598906185169e+001,-4.11103501364703e+000
6.87068440014201e+003,-1.12719673362189e+001,-4.12154001827963e+000
6.88652296344245e+003,-1.12841305121678e+001,-4.13207342377930e+000
6.90239803840211e+003,-1.12963858075355e+001,-4.14264048766203e+000
6.91830970918905e+003,-1.13087220103623e+001,-4.15322829537321e+000
6.93425806016538e+003,-1.13211496212754e+001,-4.16384728073917e+000
6.95024317588765e+003,-1.13336646580907e+001,-4.17449224309401e+000
6.96626514110737e+003,-1.13462728629053e+001,-4.18516853825179e+000
6.98232404077140e+003,-1.13589702447271e+001,-4.19587088191364e+000
6.99841996002242e+003,-1.13717625989922e+001,-4.20660471122289e+000
7.01455298419939e+003,-1.13846409918401e+001,-4.21735916851141e+000
7.03072319883801e+003,-1.13976161759481e+001,-4.22814517533114e+000
7.04693068967115e+003,-1.14106841437037e+001,-4.23895727324446e+000
7.06317554262930e+003,-1.14238508001254e+001,-4.24980106545879e+000
7.07945784384105e+003,-1.14371121300680e+001,-4.26067100425293e+000
7.09577767963356e+003,-1.14504665736828e+001,-4.27156421633214e+000
7.11213513653296e+003,-1.14639226120486e+001,-4.28248924277933e+000
7.12853030126487e+003,-1.14774787427622e+001,-4.29344329672417e+000
7.14496326075480e+003,-1.14911359755338e+001,-4.30442642182108e+000
7.16143410212869e+003,-1.15048978731367e+001,-4.31544160722540e+000
7.17794291271329e+003,-1.15187502083320e+001,-4.32647114258140e+000
7.19448978003666e+003,-1.15327143578398e+001,-4.33753866416488e+000
7.21107479182866e+003,-1.15467837661737e+001,-4.34863536956848e+000
7.22769803602137e+003,-1.15609466455956e+001,-4.35974607899109e+000
7.24435960074957e+003,-1.15752220332067e+001,-4.37089193153903e+000
7.26105957435121e+003,-1.15896110864815e+001,-4.38207310674716e+000
7.27779804536790e+003,-1.16041019850362e+001,-4.39327419404350e+000
7.29457510254535e+003,-1.16187062176661e+001,-4.40450756814035e+000
7.31139083483383e+003,-1.16334171147289e+001,-4.41576382219531e+000
7.32824533138870e+003,-1.16482410411837e+001,-4.42704921535405e+000
7.34513868157081e+003,-1.16631765473340e+001,-4.43836054569276e+000
7.36207097494702e+003,-1.16782274487446e+001,-4.44970100079656e+000
7.37904230129067e+003,-1.16933896598284e+001,-4.46106404387947e+000
7.39605275058203e+003,-1.17086696798806e+001,-4.47245613172451e+000
7.41310241300883e+003,-1.17240714274036e+001,-4.48388060525372e+000
7.43019137896667e+003,-1.17395881635419e+001,-4.49532747813850e+000
7.44731973905954e+003,-1.17552238059214e+001,-4.50679997425567e+000
7.46448758410032e+003,-1.17709850216466e+001,-4.51830484177262e+000
7.48169500511119e+003,-1.17868650444430e+001,-4.52983183068377e+000
7.49894209332421e+003,-1.18028705872145e+001,-4.54138771073807e+000
7.51622894018170e+003,-1.18189975619290e+001,-4.55296546622726e+000
7.53355563733682e+003,-1.18352554885301e+001,-4.56457550828177e+000
7.55092227665398e+003,-1.18516348246990e+001,-4.57620365573923e+000
7.56832895020939e+003,-1.18681506599811e+001,-4.58786758893182e+000
7.58577575029148e+003,-1.18847879240839e+001,-4.59954571575300e+000
7.60326276940146e+003,-1.19015673533907e+001,-4.61126323441082e+000
7.62079010025376e+003,-1.19184710545032e+001,-4.62299457650557e+000
7.63835783577655e+003,-1.19355087816308e+001,-4.63475048684231e+000
7.65596606911220e+003,-1.19526904256645e+001,-4.64654208707639e+000
7.67361489361783e+003,-1.19700091634252e+001,-4.65835817031241e+000
7.69130440286573e+003,-1.19874608964524e+001,-4.67019095096383e+000
7.70903469064394e+003,-1.20050584410910e+001,-4.68205548607229e+000
7.72680585095666e+003,-1.20227949263986e+001,-4.69394015671002e+000
7.74461797802482e+003,-1.20406719313163e+001,-4.70584469323974e+000
7.76247116628655e+003,-1.20587024920183e+001,-4.71778464191008e+000
7.78036551039767e+003,-1.20768740146758e+001,-4.72974017944097e+000
7.79830110523222e+003,-1.20951967573559e+001,-4.74172298721150e+000
7.81627804588292e+003,-1.21136695705223e+001,-4.75372891382688e+000
7.83429642766174e+003,-1.21322912901416e+001,-4.76575365645722e+000
7.85235634610034e+003,-1.21510723751312e+001,-4.77780930446038e+000
7.87045789695061e+003,-1.21700088371640e+001,-4.78988751338012e+000
7.88860117618517e+003,-1.21890937024895e+001,-4.80197541964148e+000
7.90678627999787e+003,-1.22083434257123e+001,-4.81409369755368e+000
7.92501330480434e+003,-1.22277569928153e+001,-4.82623804285911e+000
7.94328234724243e+003,-1.22473274532654e+001,-4.83839533177463e+000
7.96159350417280e+003,-1.22670655951112e+001,-4.85057817022892e+000
7.97994687267938e+003,-1.22869674478704e+001,-4.86277758537253e+000
7.99834255006990e+003,-1.23070439583918e+001,-4.87500652236592e+000
8.01678063387640e+003,-1.23272882037193e+001,-4.88725145870056e+000
8.03526122185579e+003,-1.23476991951237e+001,-4.89950743166047e+000
8.05378441199028e+003,-1.23682880428079e+001,-4.91178759980469e+000
8.07235030248799e+003,-1.23890599466891e+001,-4.92409638153534e+000
8.09095899178343e+003,-1.24100049367585e+001,-4.93641504616520e+000
8.10961057853802e+003,-1.24311251436218e+001,-4.94874297972446e+000
8.12830516164060e+003,-1.24524411697856e+001,-4.96110806068790e+000
8.14704284020800e+003,-1.24739307500298e+001,-4.97347207365169e+000
8.16582371358553e+003,-1.24956115343337e+001,-4.98585829633326e+000
8.18464788134750e+003,-1.25174859050078e+001,-4.99826646029072e+000
8.20351544329778e+003,-1.25395531651470e+001,-5.01069134973280e+000
8.22242649947031e+003,-1.25618094804786e+001,-5.02312256211476e+000
8.24138115012962e+003,-1.25842698200102e+001,-5.03557949170413e+000
8.26037949577139e+003,-1.26069241467490e+001,-5.04804163656021e+000
8.27942163712294e+003,-1.26297812761975e+001,-5.06051848301174e+000
8.29850767514382e+003,-1.26528438059152e+001,-5.07300953134693e+000
8.31763771102631e+003,-1.26761079958991e+001,-5.08550379757113e+000
8.33681184619594e+003,-1.26995892751406e+001,-5.09802157830570e+000
8.35603018231207e+003,-1.27232775891092e+001,-5.11054128013612e+000
8.37529282126842e+003,-1.27471821034806e+001,-5.12307279491920e+000
8.39459986519356e+003,-1.27713056505718e+001,-5.13561552785434e+000
8.41395141645154e+003,-1.27956446053982e+001,-5.14815786407614e+000
8.43334757764234e+003,-1.28202214249325e+001,-5.16073216833339e+000
8.45278845160249e+003,-1.28450064551708e+001,-5.17328233608461e+000
8.47227414140555e+003,-1.28700354283564e+001,-5.18586335527777e+000
8.49180475036272e+003,-1.28952917628429e+001,-5.19844084821559e+000
8.51138038202335e+003,-1.29207785318382e+001,-5.21101373731144e+000
8.53100114017548e+003,-1.29465121932285e+001,-5.22360429179236e+000
8.55066712884641e+003,-1.29724827137533e+001,-5.23618846674602e+000
8.57037845230328e+003,-1.29987000595339e+001,-5.24877702279473e+000
8.59013521505353e+003,-1.30251743663058e+001,-5.26138118091249e+000
8.60993752184558e+003,-1.30518820806934e+001,-5.27395171427273e+000
8.62978547766928e+003,-1.30788604744821e+001,-5.28654814640781e+000
8.64967918775651e+003,-1.31060859875971e+001,-5.29912054914080e+000
8.66961875758174e+003,-1.31335758180182e+001,-5.31169232584489e+000
8.68960429286259e+003,-1.31613405732518e+001,-5.32427518682757e+000
8.70963589956038e+003,-1.31893703077622e+001,-5.33684281772784e+000
8.72971368388068e+003,-1.32176757460580e+001,-5.34940672734375e+000
8.74983775227393e+003,-1.32462538610539e+001,-5.36195269038360e+000
8.77000821143591e+003,-1.32751155862232e+001,-5.37449240690016e+000
8.79022516830841e+003,-1.33042579915493e+001,-5.38701128349159e+000
8.81048873007970e+003,-1.33337063474831e+001,-5.39954832742571e+000
8.83079900418519e+003,-1.33634296499714e+001,-5.41203463317146e+000
8.85115609830791e+003,-1.33934604570081e+001,-5.42452296791417e+000
8.87156012037917e+003,-1.34237961463421e+001,-5.43699841760590e+000
8.89201117857904e+003,-1.34544268825375e+001,-5.44943124573466e+000
8.91250938133701e+003,-1.34853787367315e+001,-5.46186202678108e+000
8.93305483733251e+003,-1.35166420285941e+001,-5.47426075685090e+000
8.95364765549549e+003,-1.35482214749252e+001,-5.48662538724245e+000
8.97428794500703e+003,-1.35801365067425e+001,-5.49898343331487e+000
8.99497581529990e+003,-1.36123702139598e+001,-5.51128876459945e+000
9.01571137605912e+003,-1.36449570122068e+001,-5.52359924856788e+000
9.03649473722256e+003,-1.36778727032031e+001,-5.53585279969981e+000
9.05732600898155e+003,-1.37111298671009e+001,-5.54806201169654e+000
9.07820530178140e+003,-1.37447413293861e+001,-5.56024010100581e+000
9.09913272632206e+003,-1.37787201672739e+001,-5.57240093315201e+000
9.12010839355864e+003,-1.38130420128606e+001,-5.58447875369372e+000
9.14113241470204e+003,-1.38477426741490e+001,-5.59653471305428e+000
9.16220490121953e+003,-1.38828129790129e+001,-5.60853426417930e+000
9.18332596483535e+003,-1.39182741892688e+001,-5.62050778425120e+000
9.20449571753125e+003,-1.39541018991431e+001,-5.63238612159757e+000
9.22571427154717e+003,-1.39903330058142e+001,-5.64423313616827e+000
9.24698173938176e+003,-1.40269663585875e+001,-5.65602960721271e+000
9.26829823379302e+003,-1.40640008104602e+001,-5.66775540399007e+000
9.28966386779889e+003,-1.41014430461222e+001,-5.67940711648001e+000
9.31107875467783e+003,-1.41393077703036e+001,-5.69099910149838e+000
9.33254300796944e+003,-1.41775941937173e+001,-5.70251025667594e+000
9.35405674147504e+003,-1.42163174232894e+001,-5.71395514040824e+000
9.37562006925833e+003,-1.42554769310194e+001,-5.72531196443265e+000
9.39723310564590e+003,-1.42950802290199e+001,-5.73657668733839e+000
9.41889596522793e+003,-1.43351430689708e+001,-5.74776415641073e+000
9.44060876285875e+003,-1.43756734504489e+001,-5.75887075700604e+000
9.46237161365745e+003,-1.44166632891178e+001,-5.76985369274872e+000
9.48418463300849e+003,-1.44581452765362e+001,-5.78076689840400e+000
9.50604793656233e+003,-1.45001116942517e+001,-5.79156702088423e+000
9.52796164023603e+003,-1.45425629694051e+001,-5.80222879098616e+000
9.54992586021387e+003,-1.45855328042121e+001,-5.81280792452271e+000
9.57194071294795e+003,-1.46290055423218e+001,-5.82323818530493e+000
9.59400631515884e+003,-1.46730072104505e+001,-5.83355541139291e+000
9.61612278383615e+003,-1.47175475516984e+001,-5.84375467471065e+000
9.63829023623921e+003,-1.47626280800938e+001,-5.85380918458385e+000
9.66050878989764e+003,-1.48082503903435e+001,-5.86369078298769e+000
9.68277856261199e+003,-1.48544504529479e+001,-5.87345893962969e+000
9.70509967245440e+003,-1.49012219711599e+001,-5.88306364110744e+000
9.72747223776915e+003,-1.49485758983067e+001,-5.89249796076194e+000
9.74989637717337e+003,-1.49965321980035e+001,-5.90177789548973e+000
9.77237220955760e+003,-1.50450850470326e+001,-5.91084988687909e+000
9.79489985408648e+003,-1.50942637973877e+001,-5.91975287956559e+000
9.81747943019934e+003,-1.51440719409993e+001,-5.92845559602496e+000
9.84011105761083e+003,-1.51945309365087e+001,-5.93697415955509e+000
9.86279485631159e+003,-1.52456359145449e+001,-5.94525110677589e+000
9.88553094656888e+003,-1.52974180190506e+001,-5.95332675466298e+000
9.90831944892716e+003,-1.53498910581210e+001,-5.96119271270202e+000
9.93116048420882e+003,-1.54030510011167e+001,-5.96878827878910e+000
9.95405417351475e+003,-1.54569304953853e+001,-5.97615478163071e+000
9.97700063822501e+003,-1.55115353638962e+001,-5.98325592736049e+000
9.99999999999948e+003,-1.55668716555148e+001,-5.99005341960632e+000
1.00230523807785e+004,-1.56229830173340e+001,-5.99661709693777e+000
1.00461579027834e+004,-1.56798578707733e+001,-6.00285337253608e+000
1.00693166885175e+004,-1.57375222731746e+001,-6.00877674392883e+000
1.00925288607663e+004,-1.57960220648693e+001,-6.01446052453529e+000
1.01157945425985e+004,-1.58553277402011e+001,-6.01974848805626e+000
1.01391138573663e+004,-1.59154669740154e+001,-6.02465331304420e+000
1.01624869287064e+004,-1.59764876648634e+001,-6.02924920041196e+000
1.01859138805406e+004,-1.60383804974843e+001,-6.03343118955695e+000
1.02093948370763e+004,-1.61011851724224e+001,-6.03724376381344e+000
1.02329299228070e+004,-1.61649128936203e+001,-6.04063953624076e+000
1.02565192625135e+004,-1.62295752991596e+001,-6.04356833063663e+000
1.02801629812642e+004,-1.62952145650659e+001,-6.04607519145359e+000
1.03038612044156e+004,-1.63618438789036e+001,-6.04810870894597e+000
1.03276140576134e+004,-1.64294871134083e+001,-6.04964820829451e+000
1.03514216667929e+004,-1.64981792092908e+001,-6.05070639601417e+000
1.03752841581796e+004,-1.65679150127815e+001,-6.05115736778824e+000
1.03992016582900e+004,-1.66387517173543e+001,-6.05108041064565e+000
1.04231742939325e+004,-1.67107169697352e+001,-6.05045224684072e+000
1.04472021922074e+004,-1.67838183356152e+001,-6.04917481155884e+000
1.04712854805084e+004,-1.68580956628507e+001,-6.04725598515476e+000
1.04954242865227e+004,-1.69335795046734e+001,-6.04466665101243e+000
1.05196187382317e+004,-1.70103123478142e+001,-6.04141496466693e+000
1.05438689639120e+004,-1.70883164820314e+001,-6.03743127164878e+000
1.05681750921360e+004,-1.71676151286032e+001,-6.03264143479369e+000
1.05925372517723e+004,-1.72482435319452e+001,-6.02700747861949e+000
1.06169555719867e+004,-1.73302717330645e+001,-6.02061447654564e+000
1.06414301822426e+004,-1.74137049747944e+001,-6.01329970581192e+000
1.06659612123020e+004,-1.74986055581662e+001,-6.00510530854009e+000
1.06905487922260e+004,-1.75849925026600e+001,-5.99590102766544e+000
1.07151930523755e+004,-1.76729318529614e+001,-5.98572728339245e+000
1.07398941234119e+004,-1.77624341672261e+001,-5.97439936396571e+000
1.07646521362978e+004,-1.78535927764367e+001,-5.96204623703908e+000
1.07894672222977e+004,-1.79464100584780e+001,-5.94842678693351e+000
1.08143395129788e+004,-1.80409604808675e+001,-5.93357339024071e+000
1.08392691402115e+004,-1.81373096033981e+001,-5.91747272020914e+000
1.08642562361701e+004,-1.82354893425981e+001,-5.89995962722235e+000
1.08893009333337e+004,-1.83355947082452e+001,-5.88111510555121e+000
1.09144033644870e+004,-1.84376379632711e+001,-5.86065879016666e+000
1.09395636627203e+004,-1.85416949924921e+001,-5.83855750915403e+000
1.09647819614313e+004,-1.86478705788891e+001,-5.81488721510772e+000
1.09900583943246e+004,-1.87561846935544e+001,-5.78933814842839e+000
1.10153930954136e+004,-1.88667363069750e+001,-5.76192022252737e+000
1.10407861990201e+004,-1.89796291950508e+001,-5.73264640462157e+000
1.10662378397761e+004,-1.90948795888576e+001,-5.70111169224975e+000
1.10917481526234e+004,-1.92126254942773e+001,-5.66743012397313e+000
1.11173172728153e+004,-1.93329441191141e+001,-5.63141406461415e+000
1.11429453359167e+004,-1.94559168898555e+001,-5.59286072880151e+000
1.11686324778050e+004,-1.95816575211677e+001,-5.55168285799513e+000
1.11943788346709e+004,-1.97102859701147e+001,-5.50778790107231e+000
1.12201845430190e+004,-1.98418861688164e+001,-5.46086955023521e+000
1.12460497396687e+004,-1.99765614488509e+001,-5.41066538302419e+000
1.12719745617545e+004,-2.01144944361170e+001,-5.35725461741981e+000
1.12979591467274e+004,-2.02557745393394e+001,-5.30020586446266e+000
1.13240036323550e+004,-2.04005570147408e+001,-5.23935364344329e+000
1.13501081567225e+004,-2.05489761449384e+001,-5.17436239728488e+000
1.13762728582337e+004,-2.07012213159296e+001,-5.10510821505413e+000
1.14024978756111e+004,-2.08574152770565e+001,-5.03104394873222e+000
1.14287833478971e+004,-2.10177850822529e+001,-4.95207993100619e+000
1.14551294144547e+004,-2.11824752966193e+001,-4.86759623127146e+000
1.14815362149682e+004,-2.13517564811046e+001,-4.77754121911969e+000
1.15080038894437e+004,-2.15257833076841e+001,-4.68112096400918e+000
1.15345325782103e+004,-2.17048246300872e+001,-4.57802982887859e+000
1.15611224219203e+004,-2.18891166172042e+001,-4.46763828356585e+000
1.15877735615506e+004,-2.20789489288806e+001,-4.34945250074954e+000
1.16144861384028e+004,-2.22746154378011e+001,-4.22282230087407e+000
1.16412602941043e+004,-2.24764146611400e+001,-4.08691696066687e+000
1.16680961706090e+004,-2.26847073088772e+001,-3.94103360861842e+000
1.16949939101981e+004,-2.28998452811918e+001,-3.78415737647852e+000
1.17219536554807e+004,-2.31222702535715e+001,-3.61550929166116e+000
1.17489755493946e+004,-2.33523607562413e+001,-3.43359683834139e+000
1.17760597352074e+004,-2.35906336863371e+001,-3.23737436804290e+000
1.18032063565166e+004,-2.38376328720744e+001,-3.02552959082223e+000
1.18304155572510e+004,-2.40938432505558e+001,-2.79588037110391e+000
1.18576874816709e+004,-2.43599787261070e+001,-2.54708205085609e+000
1.18850222743695e+004,-2.46366618584029e+001,-2.27655412988088e+000
1.19124200802731e+004,-2.49247247766536e+001,-1.98225744122309e+000
1.19398810446421e+004,-2.52249898193330e+001,-1.66118994769187e+000
1.19674053130718e+004,-2.55383431466432e+001,-1.30969025276400e+000
1.19949930314931e+004,-2.58658791438467e+001,-9.24185311563463e-001
1.20226443461735e+004,-2.62087091462311e+001,-4.99735678118984e-001
1.20503594037173e+004,-2.65682551729891e+001,-3.16611107199315e-002
1.20781383510671e+004,-2.69458740448367e+001,4.87241772683040e-001
1.21059813355041e+004,-2.73432202596420e+001,1.06476533154739e+000
1.21338885046491e+004,-2.77623755212747e+001,1.70898186277716e+000
1.21618600064630e+004,-2.82051706326023e+001,2.43331254024906e+000
1.21898959892480e+004,-2.86742045259388e+001,3.25076442078165e+000
1.22179966016480e+004,-2.91722532733434e+001,4.17885586918693e+000
1.22461619926498e+004,-2.97024842048504e+001,5.23962298735723e+000
1.22743923115834e+004,-3.02685039387258e+001,6.46111043725987e+000
1.23026877081231e+004,-3.08742333251563e+001,7.88040355300365e+000
1.23310483322884e+004,-3.15244823541093e+001,9.54318781664388e+000
1.23594743344444e+004,-3.22239177594842e+001,1.15135681853748e+001
1.23879658653030e+004,-3.29778126708194e+001,1.38743441219186e+001
1.24165230759234e+004,-3.37907497608044e+001,1.67395210634795e+001
1.24451461177131e+004,-3.46655864726321e+001,2.02644739369658e+001
1.24738351424287e+004,-3.56008389352390e+001,2.46605027671283e+001
1.25025903021765e+004,-3.65845342574041e+001,3.02120987681298e+001
1.25314117494134e+004,-3.75843498113489e+001,3.72754795272218e+001
1.25602996369480e+004,-3.85317955750498e+001,4.62255630874307e+001
1.25892541179410e+004,-3.93066394440539e+001,5.72776999664528e+001
1.26182753459060e+004,-3.97462821335114e+001,7.01460377560340e+001
1.26473634747108e+004,-3.97200497383550e+001,8.37872149365586e+001
1.26765186585777e+004,-3.92233675337064e+001,9.67383702980330e+001
1.27057410520847e+004,-3.83819468014626e+001,1.07912147464678e+002
1.27350308101659e+004,-3.73588502195201e+001,1.16983536568659e+002
1.27643880881127e+004,-3.62776834159129e+001,1.24146792599548e+002
1.27938130415745e+004,-3.52097018992537e+001,1.29771973295318e+002
1.28233058265595e+004,-3.41890739408599e+001,1.34223675851176e+002
1.28528665994354e+004,-3.32283055756045e+001,1.37787497469427e+002
1.28824955169306e+004,-3.23294947085172e+001,1.40678884404363e+002
1.29121927361346e+004,-3.14899912367148e+001,1.43057532671611e+002
1.29419584144991e+004,-3.07051716670051e+001,1.45038023509187e+002
1.29717927098388e+004,-2.99699639541708e+001,1.46706818086183e+002
1.30016957803322e+004,-2.92793878460832e+001,1.48126925277998e+002
1.30316677845222e+004,-2.86288666967634e+001,1.49346371179516e+002
1.30617088813177e+004,-2.80142973486916e+001,1.50401914140083e+002
1.30918192299933e+004,-2.74320469054852e+001,1.51321664545415e+002
1.31219989901913e+004,-2.68789422782897e+001,1.52129567451089e+002
1.31522483219216e+004,-2.63521606195021e+001,1.52840737366992e+002
1.31825673855633e+004,-2.58492715665308e+001,1.53471708053681e+002
1.32129563418650e+004,-2.53681197536238e+001,1.54033969190441e+002
1.32434153519459e+004,-2.49067930865547e+001,1.54535368222025e+002
1.32739445772966e+004,-2.44636256450898e+001,1.54984761911984e+002
1.33045441797801e+004,-2.40371360611946e+001,1.55388963645837e+002
1.33352143216325e+004,-2.36260050261706e+001,1.55753415922661e+002
1.33659551654636e+004,-2.32290405881267e+001,1.56081366555319e+002
1.33967668742586e+004,-2.28452173243562e+001,1.56379204222176e+002
1.34276496113779e+004,-2.24735683933811e+001,1.56648392406876e+002
1.34586035405587e+004,-2.21132486544169e+001,1.56892361812395e+002
1.34896288259157e+004,-2.17634856414262e+001,1.57113371649105e+002
1.35207256319420e+004,-2.14235859580737e+001,1.57313843811152e+002
1.35518941235096e+004,-2.10929167186477e+001,1.57495669985612e+002
1.35831344658707e+004,-2.07709014313045e+001,1.57660507385729e+002
