Freq.,Vn015/Vn006
4.85288500162103e+003,4.93499614139984e+001,9.66989688024791e+000
4.86407205691444e+003,4.94138426510144e+001,9.67327372910954e+000
4.87528490103368e+003,4.94784300854834e+001,9.67624847961790e+000
4.88652359342816e+003,4.95437412479330e+001,9.67881115608380e+000
4.89778819368428e+003,4.96097893428953e+001,9.68094849644795e+000
4.90907876152585e+003,4.96765879355647e+001,9.68264673771503e+000
4.92039535681433e+003,4.97441477990087e+001,9.68388965247731e+000
4.93173803954917e+003,4.98124864094617e+001,9.68466432057106e+000
4.94310686986817e+003,4.98816153133207e+001,9.68495336598799e+000
4.95450190804772e+003,4.99515544195251e+001,9.68474369982163e+000
4.96592321450317e+003,5.00223129215172e+001,9.68401471659084e+000
4.97737084978917e+003,5.00939132293834e+001,9.68275304713700e+000
4.98884487459993e+003,5.01663686380610e+001,9.68093868778376e+000
5.00034534976960e+003,5.02396961204785e+001,9.67855287759333e+000
5.01187233627253e+003,5.03139131553802e+001,9.67557608610605e+000
5.02342589522368e+003,5.03890409909001e+001,9.67199002172985e+000
5.03500608787886e+003,5.04650917017184e+001,9.66776941101469e+000
5.04661297563509e+003,5.05420892751517e+001,9.66289524027997e+000
5.05824662003095e+003,5.06200501709311e+001,9.65734241488171e+000
5.06990708274685e+003,5.06989979887040e+001,9.65108899284512e+000
5.08159442560541e+003,5.07789520773479e+001,9.64410887023171e+000
5.09330871057176e+003,5.08599357363210e+001,9.63637693772860e+000
5.10504999975387e+003,5.09419680268109e+001,9.62786374236223e+000
5.11681835540288e+003,5.10250753339659e+001,9.61854284936336e+000
5.12861383991345e+003,5.11092781973404e+001,9.60838225161973e+000
5.14043651582406e+003,5.11946045825708e+001,9.59735286901361e+000
5.15228644581737e+003,5.12810766440728e+001,9.58541984336537e+000
5.16416369272051e+003,5.13687257473491e+001,9.57255223413337e+000
5.17606831950548e+003,5.14575741482185e+001,9.55871090448951e+000
5.18800038928941e+003,5.15476500555332e+001,9.54385825730659e+000
5.19995996533496e+003,5.16389894331307e+001,9.52795935490806e+000
5.21194711105060e+003,5.17316124344179e+001,9.51096613960245e+000
5.22396188999100e+003,5.18255571798737e+001,9.49283968656263e+000
5.23600436585730e+003,5.19208562067583e+001,9.47353442082372e+000
5.24807460249752e+003,5.20175398482190e+001,9.45300013883600e+000
5.26017266390686e+003,5.21156430944169e+001,9.43118641665693e+000
5.27229861422802e+003,5.22152091363493e+001,9.40804484878152e+000
5.28445251775160e+003,5.23162671535946e+001,9.38351378591797e+000
5.29663443891637e+003,5.24188597896059e+001,9.35753668596807e+000
5.30884444230968e+003,5.25230278190292e+001,9.33005148771456e+000
5.32108259266774e+003,5.26288119189386e+001,9.30099151173592e+000
5.33334895487600e+003,5.27362596939486e+001,9.27028999054126e+000
5.34564359396951e+003,5.28454153732183e+001,9.23787266914363e+000
5.35796657513321e+003,5.29563285882934e+001,9.20366349470432e+000
5.37031796370232e+003,5.30690457569739e+001,9.16757826672638e+000
5.38269782516267e+003,5.31836189234286e+001,9.12953035012326e+000
5.39510622515107e+003,5.33001076947199e+001,9.08943163049474e+000
5.40754322945560e+003,5.34185617569423e+001,9.04717976199851e+000
5.42000890401603e+003,5.35390456825136e+001,9.00267503934445e+000
5.43250331492412e+003,5.36616179092704e+001,8.95580504227984e+000
5.44502652842400e+003,5.37863450532996e+001,8.90645409371172e+000
5.45757861091249e+003,5.39132950062950e+001,8.85449769688327e+000
5.47015962893950e+003,5.40425406904089e+001,8.79980445079604e+000
5.48276964920832e+003,5.41741512976265e+001,8.74222892990636e+000
5.49540873857603e+003,5.43082104501223e+001,8.68162381090586e+000
5.50807696405382e+003,5.44447966979707e+001,8.61782485495309e+000
5.52077439280736e+003,5.45839999792291e+001,8.55066167386276e+000
5.53350109215715e+003,5.47259038184966e+001,8.47994359181004e+000
5.54625712957889e+003,5.48706146643669e+001,8.40547967731547e+000
5.55904257270381e+003,5.50182259022904e+001,8.32705099345122e+000
5.57185748931908e+003,5.51688473091961e+001,8.24443046815985e+000
5.58470194736808e+003,5.53225816970909e+001,8.15736387783025e+000
5.59757601495088e+003,5.54795602083853e+001,8.06559390231654e+000
5.61047976032448e+003,5.56398987148370e+001,7.96882556409917e+000
5.62341325190327e+003,5.58037351192421e+001,7.86675134991593e+000
5.63637655825932e+003,5.59712059554662e+001,7.75903094338324e+000
5.64936974812280e+003,5.61424618038764e+001,7.64529953723198e+000
5.66239289038231e+003,5.63176568356303e+001,7.52515637583088e+000
5.67544605408524e+003,5.64969663703185e+001,7.39817397327643e+000
5.68852930843819e+003,5.66805634182611e+001,7.26387575642615e+000
5.70164272280725e+003,5.68686382782124e+001,7.12174569901133e+000
5.71478636671844e+003,5.70613958532151e+001,6.97122041904838e+000
5.72796030985806e+003,5.72590530133245e+001,6.81168042947657e+000
5.74116462207304e+003,5.74618417247448e+001,6.64244483832374e+000
5.75439937337134e+003,5.76700104435208e+001,6.46276361148132e+000
5.76766463392227e+003,5.78838218416736e+001,6.27180565687082e+000
5.78096047405695e+003,5.81035679126824e+001,6.06865892140779e+000
5.79428696426858e+003,5.83295528034313e+001,5.85230349255677e+000
5.80764417521288e+003,5.85621102770024e+001,5.62160955006554e+000
5.82103217770848e+003,5.88015946120826e+001,5.37531193515417e+000
5.83445104273721e+003,5.90483987660019e+001,5.11200311891727e+000
5.84790084144457e+003,5.93029400605731e+001,4.83009677322204e+000
5.86138164514005e+003,5.95656693689168e+001,4.52780538110593e+000
5.87489352529753e+003,5.98370867061152e+001,4.20311765155040e+000
5.88843655355565e+003,6.01177261100102e+001,3.85374467582064e+000
5.90201080171820e+003,6.04081761654776e+001,3.47708649385526e+000
5.91561634175450e+003,6.07090737805497e+001,3.07016712145921e+000
5.92925324579975e+003,6.10211261550281e+001,2.62957997203470e+000
5.94292158615548e+003,6.13450960452129e+001,2.15138795544108e+000
5.95662143528986e+003,6.16818352261909e+001,1.63104347417198e+000
5.97035286583812e+003,6.20322593069614e+001,1.06323594300662e+000
5.98411595060295e+003,6.23974008249668e+001,4.41772675617773e-001
5.99791076255485e+003,6.27783753686975e+001,-2.40651393782360e-001
6.01173737483253e+003,6.31764278187680e+001,-9.92668420378610e-001
6.02559586074333e+003,6.35929082358549e+001,-1.82457600293408e+000
6.03948629376355e+003,6.40293126293237e+001,-2.74870589288653e+000
6.05340874753888e+003,6.44872763137993e+001,-3.77994178286739e+000
6.06736329588480e+003,6.49685564478459e+001,-4.93638889028635e+000
6.08135001278692e+003,6.54750431212782e+001,-6.24020405589699e+000
6.09536897240143e+003,6.60087126933716e+001,-7.71871221403698e+000
6.10942024905546e+003,6.65715605868638e+001,-9.40584078638201e+000
6.12350391724748e+003,6.71654632820996e+001,-1.13439810315749e+001
6.13762005164768e+003,6.77919388395436e+001,-1.35863518982018e+001
6.15176872709842e+003,6.84517315063100e+001,-1.61999099553982e+001
6.16595001861456e+003,6.91441265040509e+001,-1.92686743622552e+001
6.18016400138390e+003,6.98657449122716e+001,-2.28970178585566e+001
6.19441075076755e+003,7.06087330034734e+001,-2.72113583690691e+001
6.20869034230037e+003,7.13579441441384e+001,-3.23571021420484e+001
6.22300285169133e+003,7.20872433804655e+001,-3.84843072508653e+001
6.23734835482393e+003,7.27557476886629e+001,-4.57122590958630e+001
6.25172692775659e+003,7.33068000129423e+001,-5.40646525458648e+001
6.26613864672309e+003,7.36747248858870e+001,-6.33856244019844e+001
6.28058358813291e+003,7.38030423216732e+001,-7.32879051647201e+001
6.29506182857171e+003,7.36681020556917e+001,-8.32080522517327e+001
6.30957344480166e+003,7.32910047881658e+001,-9.25767090152203e+001
6.32411851376192e+003,7.27269050613833e+001,-1.00993153043335e+002
6.33869711256900e+003,7.20415545415248e+001,-1.08288403960430e+002
6.35330931851716e+003,7.12924474237797e+001,-1.14477798701539e+002
6.36795520907888e+003,7.05214284929484e+001,-1.19677034914188e+002
6.38263486190521e+003,6.97554328247190e+001,-1.24035575910616e+002
6.39734835482620e+003,6.90101370145502e+001,-1.27699674626234e+002
6.41209576585134e+003,6.82937645770192e+001,-1.30797040127246e+002
6.42687717316992e+003,6.76098698343316e+001,-1.33433353816811e+002
6.44169265515149e+003,6.69593247247201e+001,-1.35693754172143e+002
6.45654229034627e+003,6.63414314661169e+001,-1.37646133948242e+002
6.47142615748555e+003,6.57547120995261e+001,-1.39344436980723e+002
6.48634433548210e+003,6.51972956294882e+001,-1.40831639064469e+002
6.50129690343062e+003,6.46672010444182e+001,-1.42142110507277e+002
6.51628394060814e+003,6.41624406552980e+001,-1.43303535878871e+002
6.53130552647444e+003,6.36811276100857e+001,-1.44338342508370e+002
6.54636174067246e+003,6.32214853633411e+001,-1.45264849971862e+002
6.56145266302877e+003,6.27818797330038e+001,-1.46098116918891e+002
6.57657837355392e+003,6.23608162092149e+001,-1.46850611273942e+002
6.59173895244292e+003,6.19569235905243e+001,-1.47532736955936e+002
6.60693448007567e+003,6.15689521834524e+001,-1.48153228873883e+002
6.62216503701733e+003,6.11957843551345e+001,-1.48719447051076e+002
6.63743070401879e+003,6.08363879108487e+001,-1.49237660467822e+002
6.65273156201712e+003,6.04898402637957e+001,-1.49713209971935e+002
6.66806769213592e+003,6.01552778586811e+001,-1.50150706650362e+002
6.68343917568585e+003,5.98319426162626e+001,-1.50554103081683e+002
6.69884609416497e+003,5.95191259359657e+001,-1.50926843934659e+002
6.71428852925922e+003,5.92161846478605e+001,-1.51271926190913e+002
6.72976656284288e+003,5.89225254981455e+001,-1.51591976695830e+002
6.74528027697892e+003,5.86376135353885e+001,-1.51889294013392e+002
6.76082975391951e+003,5.83609626097994e+001,-1.52165899380120e+002
6.77641507610645e+003,5.80920981025145e+001,-1.52423609406843e+002
6.79203632617154e+003,5.78306092378839e+001,-1.52664010386311e+002
6.80769358693711e+003,5.75761105353003e+001,-1.52888521575713e+002
6.82338694141639e+003,5.73282409931077e+001,-1.53098415891174e+002
6.83911647281398e+003,5.70866660383198e+001,-1.53294834481451e+002
6.85488226452631e+003,5.68510798643008e+001,-1.53478798181984e+002
6.87068440014201e+003,5.66211937348937e+001,-1.53651231682866e+002
6.88652296344245e+003,5.63967435839073e+001,-1.53812965521711e+002
6.90239803840211e+003,5.61774859351811e+001,-1.53964748911432e+002
6.91830970918905e+003,5.59631770139495e+001,-1.54107279593664e+002
6.93425806016538e+003,5.57536099299736e+001,-1.54241170121373e+002
6.95024317588765e+003,5.55485772206446e+001,-1.54366993624922e+002
6.96626514110737e+003,5.53478939215654e+001,-1.54485263535694e+002
6.98232404077140e+003,5.51513770835618e+001,-1.54596459954972e+002
6.99841996002242e+003,5.49588643651192e+001,-1.54701012828273e+002
7.01455298419939e+003,5.47701886772816e+001,-1.54799332950103e+002
7.03072319883801e+003,5.45852118382939e+001,-1.54891777406226e+002
7.04693068967115e+003,5.44037894353932e+001,-1.54978690840611e+002
7.06317554262930e+003,5.42257948687863e+001,-1.55060380767078e+002
7.07945784384105e+003,5.40510989458411e+001,-1.55137142226733e+002
7.09577767963356e+003,5.38795817337163e+001,-1.55209246138514e+002
7.11213513653296e+003,5.37111396672583e+001,-1.55276932499876e+002
7.12853030126487e+003,5.35456650874447e+001,-1.55340434863590e+002
7.14496326075480e+003,5.33830583364217e+001,-1.55399967732544e+002
7.16143410212869e+003,5.32232274309243e+001,-1.55455727838490e+002
7.17794291271329e+003,5.30660673815356e+001,-1.55507919039965e+002
7.19448978003666e+003,5.29115132760294e+001,-1.55556691404504e+002
7.21107479182866e+003,5.27594764570929e+001,-1.55602216011930e+002
7.22769803602137e+003,5.26098669584294e+001,-1.55644659813004e+002
7.24435960074957e+003,5.24626293182347e+001,-1.55684143765843e+002
7.26105957435121e+003,5.23176936495429e+001,-1.55720800869373e+002
7.27779804536790e+003,5.21749803336021e+001,-1.55754771479394e+002
7.29457510254535e+003,5.20344361138508e+001,-1.55786160556610e+002
7.31139083483383e+003,5.18959924492514e+001,-1.55815087801217e+002
7.32824533138870e+003,5.17595965411002e+001,-1.55841650723144e+002
7.34513868157081e+003,5.16251903292844e+001,-1.55865950241977e+002
7.36207097494702e+003,5.14927234284872e+001,-1.55888075268789e+002
7.37904230129067e+003,5.13621398279522e+001,-1.55908119215950e+002
7.39605275058203e+003,5.12333962527867e+001,-1.55926157642174e+002
7.41310241300883e+003,5.11064488819238e+001,-1.55942264695130e+002
7.43019137896667e+003,5.09812451629006e+001,-1.55956523629025e+002
7.44731973905954e+003,5.08577450241484e+001,-1.55969000548869e+002
7.46448758410032e+003,5.07359128730021e+001,-1.55979754355867e+002
7.48169500511119e+003,5.06157013239164e+001,-1.55988857509163e+002
7.49894209332421e+003,5.04970780277043e+001,-1.55996362228775e+002
7.51622894018170e+003,5.03800013132949e+001,-1.56002331504899e+002
7.53355563733682e+003,5.02644445233263e+001,-1.56006808074394e+002
7.55092227665398e+003,5.01503632750507e+001,-1.56009856614708e+002
7.56832895020939e+003,5.00377390897464e+001,-1.56011507452071e+002
7.58577575029148e+003,4.99265245401466e+001,-1.56011827845721e+002
7.60326276940146e+003,4.98167091596642e+001,-1.56010836064665e+002
7.62079010025376e+003,4.97082449519738e+001,-1.56008599074283e+002
7.63835783577655e+003,4.96011126175440e+001,-1.56005145577125e+002
7.65596606911220e+003,4.94952939947426e+001,-1.56000502061552e+002
7.67361489361783e+003,4.93907551638168e+001,-1.55994715611753e+002
7.69130440286573e+003,4.92874658429293e+001,-1.55987828255446e+002
7.70903469064394e+003,4.91854135378460e+001,-1.55979857633595e+002
7.72680585095666e+003,4.90845669016453e+001,-1.55970846604035e+002
7.74461797802482e+003,4.89849038357466e+001,-1.55960825295688e+002
7.76247116628655e+003,4.88864144630472e+001,-1.55949806716298e+002
7.78036551039767e+003,4.87890640082774e+001,-1.55937838007433e+002
7.79830110523222e+003,4.86928412491854e+001,-1.55924933635465e+002
7.81627804588292e+003,4.85977242279099e+001,-1.55911122790106e+002
7.83429642766174e+003,4.85036916164529e+001,-1.55896433760374e+002
7.85235634610034e+003,4.84107343278912e+001,-1.55880877444756e+002
7.87045789695061e+003,4.83188294212656e+001,-1.55864484227736e+002
7.88860117618517e+003,4.82279515397215e+001,-1.55847288112585e+002
7.90678627999787e+003,4.81380993017751e+001,-1.55829288709007e+002
7.92501330480434e+003,4.80492543829216e+001,-1.55810509791616e+002
7.94328234724243e+003,4.79613930273595e+001,-1.55790983180462e+002
7.96159350417280e+003,4.78745097036826e+001,-1.55770714229070e+002
7.97994687267938e+003,4.77885845892827e+001,-1.55749729168073e+002
7.99834255006990e+003,4.77036132285933e+001,-1.55728031641570e+002
8.01678063387640e+003,4.76195737291570e+001,-1.55705651124088e+002
8.03526122185579e+003,4.75364505496341e+001,-1.55682607922661e+002
8.05378441199028e+003,4.74542406492182e+001,-1.55658903643255e+002
8.07235030248799e+003,4.73729354638204e+001,-1.55634548078581e+002
8.09095899178343e+003,4.72925116324875e+001,-1.55609573641982e+002
8.10961057853802e+003,4.72129582546206e+001,-1.55583994125231e+002
8.12830516164060e+003,4.71342832485287e+001,-1.55557794345161e+002
8.14704284020800e+003,4.70564519996234e+001,-1.55531024751157e+002
8.16582371358553e+003,4.69794701316980e+001,-1.55503673858220e+002
8.18464788134750e+003,4.69033283129114e+001,-1.55475753305272e+002
8.20351544329778e+003,4.68280144335690e+001,-1.55447279274388e+002
8.22242649947031e+003,4.67535135377510e+001,-1.55418272747321e+002
8.24138115012962e+003,4.66798297541675e+001,-1.55388724538196e+002
8.26037949577139e+003,4.66069424774941e+001,-1.55358665001968e+002
8.27942163712294e+003,4.65348502178701e+001,-1.55328094164618e+002
8.29850767514382e+003,4.64635455218309e+001,-1.55297021711409e+002
8.31763771102631e+003,4.63930148444104e+001,-1.55265467498396e+002
8.33681184619594e+003,4.63232640477522e+001,-1.55233419800143e+002
8.35603018231207e+003,4.62542737409665e+001,-1.55200908492390e+002
8.37529282126842e+003,4.61860439765323e+001,-1.55167931688186e+002
8.39459986519356e+003,4.61185686896960e+001,-1.55134497720707e+002
8.41395141645154e+003,4.60518355677664e+001,-1.55100625687051e+002
8.43334757764234e+003,4.59858585828731e+001,-1.55066290458456e+002
8.45278845160249e+003,4.59205997927826e+001,-1.55031555138641e+002
8.47227414140555e+003,4.58560868321103e+001,-1.54996371511032e+002
8.49180475036272e+003,4.57922952063998e+001,-1.54960780505492e+002
8.51138038202335e+003,4.57292202553000e+001,-1.54924789540769e+002
8.53100114017548e+003,4.56668708770306e+001,-1.54888382485625e+002
8.55066712884641e+003,4.56052296473969e+001,-1.54851589327278e+002
8.57037845230328e+003,4.55442993053474e+001,-1.54814405058881e+002
8.59013521505353e+003,4.54840829184172e+001,-1.54776824031543e+002
8.60993752184558e+003,4.54245500193881e+001,-1.54738900869023e+002
8.62978547766928e+003,4.53657311161105e+001,-1.54700581275824e+002
8.64967918775651e+003,4.53075960301924e+001,-1.54661920245251e+002
8.66961875758174e+003,4.52501554827760e+001,-1.54622899281882e+002
8.68960429286259e+003,4.51934137420178e+001,-1.54583511431669e+002
8.70963589956038e+003,4.51373546566672e+001,-1.54543787618802e+002
8.72971368388068e+003,4.50819828754347e+001,-1.54503720802913e+002
8.74983775227393e+003,4.50272894217631e+001,-1.54463329541151e+002
8.77000821143591e+003,4.49732794025135e+001,-1.54422606333379e+002
8.79022516830841e+003,4.49199441805673e+001,-1.54381569845406e+002
8.81048873007970e+003,4.48673034355482e+001,-1.54340185019121e+002
8.83079900418519e+003,4.48153206857237e+001,-1.54298524590045e+002
8.85115609830791e+003,4.47640231215334e+001,-1.54256539505735e+002
8.87156012037917e+003,4.47134028603754e+001,-1.54214248283498e+002
8.89201117857904e+003,4.46634449108396e+001,-1.54171684155230e+002
8.91250938133701e+003,4.46141702897324e+001,-1.54128809937438e+002
8.93305483733251e+003,4.45655643613922e+001,-1.54085658923935e+002
8.95364765549549e+003,4.45176269837269e+001,-1.54042236355482e+002
8.97428794500703e+003,4.44703728228251e+001,-1.53998517813998e+002
8.99497581529990e+003,4.44237802952364e+001,-1.53954552435411e+002
9.01571137605912e+003,4.43778792324696e+001,-1.53910285268740e+002
9.03649473722256e+003,4.43326409391178e+001,-1.53865781229767e+002
9.05732600898155e+003,4.42880735830228e+001,-1.53821030471459e+002
9.07820530178140e+003,4.42441856600662e+001,-1.53776022442983e+002
9.09913272632206e+003,4.42009859985192e+001,-1.53730745865819e+002
9.12010839355864e+003,4.41584460602129e+001,-1.53685269005154e+002
9.14113241470204e+003,4.41165975596413e+001,-1.53639533147320e+002
9.16220490121953e+003,4.40754273060631e+001,-1.53593575204313e+002
9.18332596483535e+003,4.40349526157660e+001,-1.53547367094190e+002
9.20449571753125e+003,4.39951452087815e+001,-1.53500980196181e+002
9.22571427154717e+003,4.39560381777260e+001,-1.53454352812169e+002
9.24698173938176e+003,4.39176266353266e+001,-1.53407506260897e+002
9.26829823379302e+003,4.38799057643838e+001,-1.53360462709071e+002
9.28966386779889e+003,4.38428786442185e+001,-1.53313227542406e+002
9.31107875467783e+003,4.38065564375106e+001,-1.53265788321200e+002
9.33254300796944e+003,4.37709348747757e+001,-1.53218168007984e+002
9.35405674147504e+003,4.37360256431729e+001,-1.53170353849149e+002
9.37562006925833e+003,4.37018248539831e+001,-1.53122369383890e+002
9.39723310564590e+003,4.36683367163051e+001,-1.53074220352160e+002
9.41889596522793e+003,4.36355737352053e+001,-1.53025893554249e+002
9.44060876285875e+003,4.36035407187799e+001,-1.52977394202770e+002
9.46237161365745e+003,4.35722264451114e+001,-1.52928766643792e+002
9.48418463300849e+003,4.35416605208794e+001,-1.52879958445241e+002
9.50604793656233e+003,4.35118321942896e+001,-1.52831014417129e+002
9.52796164023603e+003,4.34827389095450e+001,-1.52781961241013e+002
9.54992586021387e+003,4.34544114352260e+001,-1.52732744570015e+002
9.57194071294795e+003,4.34268312295778e+001,-1.52683431966955e+002
9.59400631515884e+003,4.34000214811011e+001,-1.52633988879183e+002
9.61612278383615e+003,4.33739891408546e+001,-1.52584421480004e+002
9.63829023623921e+003,4.33487329760124e+001,-1.52534757766152e+002
9.66050878989764e+003,4.33242518786528e+001,-1.52485027063522e+002
9.68277856261199e+003,4.33005791599392e+001,-1.52435171033027e+002
9.70509967245440e+003,4.32777059061678e+001,-1.52385240782360e+002
9.72747223776915e+003,4.32556404952029e+001,-1.52335244297024e+002
9.74989637717337e+003,4.32344003558281e+001,-1.52285166604382e+002
9.77237220955760e+003,4.32139771697829e+001,-1.52235062253346e+002
9.79489985408648e+003,4.31943978329894e+001,-1.52184893256828e+002
9.81747943019934e+003,4.31756634194792e+001,-1.52134691817730e+002
9.84011105761083e+003,4.31577930073894e+001,-1.52084442706711e+002
9.86279485631159e+003,4.31407793834826e+001,-1.52034204250423e+002
9.88553094656888e+003,4.31246513837344e+001,-1.51983936965185e+002
9.90831944892716e+003,4.31094205434514e+001,-1.51933650045514e+002
9.93116048420882e+003,4.30950805936842e+001,-1.51883404968894e+002
9.95405417351475e+003,4.30816619772626e+001,-1.51833161154019e+002
9.97700063822501e+003,4.30691683457661e+001,-1.51782955614803e+002
9.99999999999948e+003,4.30576036091447e+001,-1.51732827340921e+002
1.00230523807785e+004,4.30470093074182e+001,-1.51682707160945e+002
1.00461579027834e+004,4.30373717861550e+001,-1.51632689303257e+002
1.00693166885175e+004,4.30287150574648e+001,-1.51582759886853e+002
1.00925288607663e+004,4.30210829464760e+001,-1.51532846190348e+002
1.01157945425985e+004,4.30144439617845e+001,-1.51483105008101e+002
1.01391138573663e+004,4.30088238213814e+001,-1.51433524206151e+002
1.01624869287064e+004,4.30042684953095e+001,-1.51384030105205e+002
1.01859138805406e+004,4.30007667676119e+001,-1.51334728164983e+002
1.02093948370763e+004,4.29983564654262e+001,-1.51285574379235e+002
1.02329299228070e+004,4.29970469460692e+001,-1.51236616590399e+002
1.02565192625135e+004,4.29968480272796e+001,-1.51187905409024e+002
1.02801629812642e+004,4.29978000905380e+001,-1.51139396204281e+002
1.03038612044156e+004,4.29999145541860e+001,-1.51091140779220e+002
1.03276140576134e+004,4.30032135465968e+001,-1.51043160182056e+002
1.03514216667929e+004,4.30077302885253e+001,-1.50995442060141e+002
1.03752841581796e+004,4.30134579302108e+001,-1.50948112652509e+002
1.03992016582900e+004,4.30204519926691e+001,-1.50901092988068e+002
1.04231742939325e+004,4.30287384732781e+001,-1.50854406642074e+002
1.04472021922074e+004,4.30383233110790e+001,-1.50808151958775e+002
1.04712854805084e+004,4.30492447495728e+001,-1.50762321319505e+002
1.04954242865227e+004,4.30615317595364e+001,-1.50716944085152e+002
1.05196187382317e+004,4.30752252667612e+001,-1.50672012327357e+002
1.05438689639120e+004,4.30903460212042e+001,-1.50627595910977e+002
1.05681750921360e+004,4.31069157251128e+001,-1.50583769167076e+002
1.05925372517723e+004,4.31249681242821e+001,-1.50540570248838e+002
1.06169555719867e+004,4.31445717811563e+001,-1.50497914244637e+002
1.06414301822426e+004,4.31657304797196e+001,-1.50455964023391e+002
1.06659612123020e+004,4.31885050815309e+001,-1.50414677573768e+002
1.06905487922260e+004,4.32129131856453e+001,-1.50374185268518e+002
1.07151930523755e+004,4.32390194350481e+001,-1.50334446788275e+002
1.07398941234119e+004,4.32668330046044e+001,-1.50295646931027e+002
1.07646521362978e+004,4.32964458601072e+001,-1.50257656800990e+002
1.07894672222977e+004,4.33278590320512e+001,-1.50220717571589e+002
1.08143395129788e+004,4.33611456580669e+001,-1.50184796910073e+002
1.08392691402115e+004,4.33963699852754e+001,-1.50149908173362e+002
1.08642562361701e+004,4.34335626344645e+001,-1.50116216527774e+002
1.08893009333337e+004,4.34728173363259e+001,-1.50083640982490e+002
1.09144033644870e+004,4.35141450910892e+001,-1.50052461892944e+002
1.09395636627203e+004,4.35576205369863e+001,-1.50022712408606e+002
1.09647819614313e+004,4.36033472262719e+001,-1.49994316541781e+002
1.09900583943246e+004,4.36513439149158e+001,-1.49967584004505e+002
1.10153930954136e+004,4.37017083736370e+001,-1.49942504823519e+002
1.10407861990201e+004,4.37545431936782e+001,-1.49919065959653e+002
1.10662378397761e+004,4.38098634363292e+001,-1.49897672331490e+002
1.10917481526234e+004,4.38678059523232e+001,-1.49878209804826e+002
1.11173172728153e+004,4.39284468087248e+001,-1.49860865907605e+002
1.11429453359167e+004,4.39918663054645e+001,-1.49845843306527e+002
1.11686324778050e+004,4.40581770446162e+001,-1.49833229130185e+002
1.11943788346709e+004,4.41274978843990e+001,-1.49823115788631e+002
1.12201845430190e+004,4.41999116716254e+001,-1.49815809437612e+002
1.12460497396687e+004,4.42755206658963e+001,-1.49811572336708e+002
1.12719745617545e+004,4.43545064342601e+001,-1.49810325094365e+002
1.12979591467274e+004,4.44369573395204e+001,-1.49812498915419e+002
1.13240036323550e+004,4.45230276047127e+001,-1.49818259086033e+002
1.13501081567225e+004,4.46128504918099e+001,-1.49827940958447e+002
1.13762728582337e+004,4.47066143785215e+001,-1.49841668228599e+002
1.14024978756111e+004,4.48044410180744e+001,-1.49859987819467e+002
1.14287833478971e+004,4.49065564802801e+001,-1.49882989163410e+002
1.14551294144547e+004,4.50131043579340e+001,-1.49911291946273e+002
1.14815362149682e+004,4.51243542513241e+001,-1.49944947544020e+002
1.15080038894437e+004,4.52404598832391e+001,-1.49984749623174e+002
1.15345325782103e+004,4.53616891695312e+001,-1.50031003547306e+002
1.15611224219203e+004,4.54882773523591e+001,-1.50084338563731e+002
1.15877735615506e+004,4.56205131758231e+001,-1.50145248207663e+002
1.16144861384028e+004,4.57586896076922e+001,-1.50214382357394e+002
1.16412602941043e+004,4.59031042709017e+001,-1.50292571425872e+002
1.16680961706090e+004,4.60541169917175e+001,-1.50380517965318e+002
1.16949939101981e+004,4.62120787969832e+001,-1.50479236515822e+002
1.17219536554807e+004,4.63774304990833e+001,-1.50589505713030e+002
1.17489755493946e+004,4.65505497752313e+001,-1.50712817727137e+002
1.17760597352074e+004,4.67319526795025e+001,-1.50850217852377e+002
1.18032063565166e+004,4.69221822068668e+001,-1.51003018015936e+002
1.18304155572510e+004,4.71217224708618e+001,-1.51173399982190e+002
1.18576874816709e+004,4.73312865617971e+001,-1.51362708029605e+002
1.18850222743695e+004,4.75514962347515e+001,-1.51573522270539e+002
1.19124200802731e+004,4.77831828236319e+001,-1.51807881475896e+002
1.19398810446421e+004,4.80271678807780e+001,-1.52068787278681e+002
1.19674053130718e+004,4.82843367893046e+001,-1.52359900663173e+002
1.19949930314931e+004,4.85557831663137e+001,-1.52684794254014e+002
1.20226443461735e+004,4.88426175877421e+001,-1.53048407069015e+002
1.20503594037173e+004,4.91462613221264e+001,-1.53455418913874e+002
1.20781383510671e+004,4.94680704481075e+001,-1.53913032726838e+002
1.21059813355041e+004,4.98096987299482e+001,-1.54429040415832e+002
1.21338885046491e+004,5.01732271462745e+001,-1.55011513818563e+002
1.21618600064630e+004,5.05604857829646e+001,-1.55673873642108e+002
1.21898959892480e+004,5.09740728634917e+001,-1.56429126468940e+002
1.22179966016480e+004,5.14167637591213e+001,-1.57294790182029e+002
1.22461619926498e+004,5.18917251070383e+001,-1.58292900394005e+002
1.22743923115834e+004,5.24025628405052e+001,-1.59451501270186e+002
1.23026877081231e+004,5.29531971324534e+001,-1.60807677640710e+002
1.23310483322884e+004,5.35484373032481e+001,-1.62407114476385e+002
1.23594743344444e+004,5.41929494247446e+001,-1.64313916215938e+002
1.23879658653030e+004,5.48920059719031e+001,-1.66610881796453e+002
1.24165230759234e+004,5.56501889702126e+001,-1.69412016122368e+002
1.24451461177131e+004,5.64703552229503e+001,-1.72872693580741e+002
1.24738351424287e+004,5.73510202263379e+001,-1.77204213649450e+002
1.25025903021765e+004,5.82802104635541e+001,1.77308933011204e+002
1.25314117494134e+004,5.92256026882490e+001,1.70310529374783e+002
1.25602996369480e+004,6.01187062667761e+001,1.61425657965966e+002
