time	V(n004)	V(n007)
1.003967646277518e-003	-1.661943e+000	-5.000000e+000
1.004180711857015e-003	-1.512494e+000	-5.000000e+000
1.004606843016010e-003	-1.218217e+000	-5.000000e+000
1.005038653279056e-003	-9.274142e-001	-5.000000e+000
1.005572195251798e-003	-5.830864e-001	-5.000000e+000
1.006346481276507e-003	-1.174712e-001	-5.000000e+000
1.007404632188427e-003	4.398962e-001	-5.000000e+000
1.009037053070022e-003	1.128524e+000	-5.000000e+000
1.010601564573664e-003	1.596691e+000	-5.000000e+000
1.011841046154413e-003	1.806053e+000	-5.000000e+000
1.013146689574790e-003	1.874043e+000	-5.000000e+000
1.014366028585457e-003	1.805422e+000	-5.000000e+000
1.016178096364695e-003	1.520325e+000	-5.000000e+000
1.018146582362600e-003	1.055195e+000	-5.000000e+000
1.019751528457073e-003	5.915009e-001	-5.000000e+000
1.021119762140278e-003	1.680925e-001	-5.000000e+000
1.022532973286115e-003	-2.602591e-001	-5.000000e+000
1.023967185662250e-003	-6.568489e-001	-5.000000e+000
1.025494939879847e-003	-1.011767e+000	-5.000000e+000
1.027121869626473e-003	-1.291603e+000	-5.000000e+000
1.028911399980432e-003	-1.474081e+000	-5.000000e+000
1.030526652085393e-003	-1.524959e+000	-5.000000e+000
1.031833699580256e-003	-1.481077e+000	-5.000000e+000
1.033125076522006e-003	-1.366990e+000	-5.000000e+000
1.034417285319217e-003	-1.192350e+000	-5.000000e+000
1.036103260378439e-003	-8.956934e-001	-5.000000e+000
1.038343925497018e-003	-4.381201e-001	-5.000000e+000
1.040041327344875e-003	-7.133983e-002	-5.000000e+000
1.041766545707463e-003	2.911735e-001	-5.000000e+000
1.043496317658298e-003	6.159340e-001	-5.000000e+000
1.045192540370298e-003	8.704806e-001	-5.000000e+000
1.047337061247319e-003	1.089636e+000	-5.000000e+000
1.049198555665326e-003	1.178403e+000	-5.000000e+000
1.051090766253373e-003	1.163391e+000	-5.000000e+000
1.052828799231133e-003	1.061707e+000	-5.000000e+000
1.054803516196573e-003	8.565199e-001	-5.000000e+000
1.057350747572238e-003	5.070875e-001	-5.000000e+000
1.059162578191905e-003	2.235326e-001	-5.000000e+000
1.060861443187760e-003	-5.124810e-002	-5.000000e+000
1.062581139745580e-003	-3.143874e-001	-5.000000e+000
1.064422775464509e-003	-5.614998e-001	-5.000000e+000
1.066198075135094e-003	-7.460673e-001	-5.000000e+000
1.068550454439928e-003	-8.994984e-001	-5.000000e+000
1.070752579904025e-003	-9.507714e-001	-5.000000e+000
1.072559452287399e-003	-9.171666e-001	-5.000000e+000
1.074380226922031e-003	-8.167682e-001	-5.000000e+000
1.076433577798673e-003	-6.413383e-001	-5.000000e+000
1.079157876352309e-003	-3.506083e-001	-5.000000e+000
1.081030653930051e-003	-1.315633e-001	-5.000000e+000
1.082771954567013e-003	7.169603e-002	-5.000000e+000
1.084525882946684e-003	2.592372e-001	-5.000000e+000
1.086312547356581e-003	4.205702e-001	-5.000000e+000
1.088127864276315e-003	5.430440e-001	-5.000000e+000
1.090143981234314e-003	6.221862e-001	-5.000000e+000
1.092390242229114e-003	6.432154e-001	-5.000000e+000
1.094237174326438e-003	6.066582e-001	-5.000000e+000
1.096098489969345e-003	5.206763e-001	-5.000000e+000
1.098343139703309e-003	3.713278e-001	-5.000000e+000
1.100491526945403e-003	1.991913e-001	-5.000000e+000
1.102278939397190e-003	4.478174e-002	-5.000000e+000
1.104110955663064e-003	-1.112716e-001	-5.000000e+000
1.105919713296478e-003	-2.518185e-001	-5.000000e+000
1.107733059102235e-003	-3.699729e-001	-5.000000e+000
1.109555251924349e-003	-4.555886e-001	-5.000000e+000
1.112001932668173e-003	-5.189888e-001	-5.000000e+000
1.113935075199868e-003	-5.266929e-001	-5.000000e+000
1.115707722201179e-003	-4.963855e-001	-5.000000e+000
1.117497780577452e-003	-4.337107e-001	-5.000000e+000
1.119798356954706e-003	-3.198163e-001	-5.000000e+000
1.122126190855174e-003	-1.822842e-001	-5.000000e+000
1.123936668959437e-003	-6.786586e-002	-5.000000e+000
1.125709734428042e-003	4.164680e-002	-5.000000e+000
1.127492155637467e-003	1.410933e-001	-5.000000e+000
1.129299668429701e-003	2.247308e-001	-5.000000e+000
1.131126687720766e-003	2.839281e-001	-5.000000e+000
1.133740729577744e-003	3.273483e-001	-5.000000e+000
1.135633048517058e-003	3.280582e-001	-5.000000e+000
1.137399850662434e-003	3.015077e-001	-5.000000e+000
1.139174977679427e-003	2.521617e-001	-5.000000e+000
1.141689555074683e-003	1.573809e-001	-5.000000e+000
1.143619164092393e-003	7.259937e-002	-5.000000e+000
1.145377500096829e-003	-9.148563e-003	-5.000000e+000
1.147166004722405e-003	-8.949172e-002	-5.000000e+000
1.149073975560644e-003	-1.663080e-001	-5.000000e+000
1.150881402483102e-003	-2.258300e-001	-5.000000e+000
1.152728590684875e-003	-2.682000e-001	-5.000000e+000
1.155014914742045e-003	-2.952422e-001	-5.000000e+000
1.156841854398592e-003	-2.960469e-001	-5.000000e+000
1.158614047316684e-003	-2.777182e-001	-5.000000e+000
1.160400449732111e-003	-2.426370e-001	-5.000000e+000
1.162773215859306e-003	-1.781462e-001	-5.000000e+000
1.165133695015890e-003	-1.026249e-001	-5.000000e+000
1.166947360666891e-003	-4.125699e-002	-5.000000e+000
1.168710374576922e-003	1.637167e-002	-5.000000e+000
1.170493661406861e-003	6.831378e-002	-5.000000e+000
1.172357623066049e-003	1.125339e-001	-5.000000e+000
1.174186254582400e-003	1.425273e-001	-5.000000e+000
1.176471951842783e-003	1.612795e-001	-5.000000e+000
1.178308943482962e-003	1.608317e-001	-5.000000e+000
1.180219525670655e-003	1.451459e-001	-5.000000e+000
1.182001570242117e-003	1.182052e-001	-5.000000e+000
1.184623771567207e-003	6.450952e-002	-5.000000e+000
1.186544915142403e-003	1.901477e-002	-5.000000e+000
1.188312588298290e-003	-2.496328e-002	-5.000000e+000
1.190095047000299e-003	-6.753993e-002	-5.000000e+000
1.191895178118025e-003	-1.058455e-001	-5.000000e+000
1.193715910053571e-003	-1.373106e-001	-5.000000e+000
1.195599457380477e-003	-1.603642e-001	-5.000000e+000
1.197450112558314e-003	-1.725574e-001	-5.000000e+000
1.199254589937703e-003	-1.739693e-001	-5.000000e+000
1.201046050893767e-003	-1.654963e-001	-5.000000e+000
1.202859496134796e-003	-1.477632e-001	-5.000000e+000
1.205061970387633e-003	-1.171224e-001	-5.000000e+000
1.207115553255999e-003	-8.277125e-002	-5.000000e+000
1.209000593367786e-003	-4.872803e-002	-5.000000e+000
1.210925817637774e-003	-1.443138e-002	-5.000000e+000
1.212733693187449e-003	1.488994e-002	-5.000000e+000
1.214581988504846e-003	3.993439e-002	-5.000000e+000
1.216395158570868e-003	5.816575e-002	-5.000000e+000
1.218255613663987e-003	6.944097e-002	-5.000000e+000
1.220018556283848e-003	7.276165e-002	-5.000000e+000
1.221794127671671e-003	6.884794e-002	-5.000000e+000
1.223596297690182e-003	5.795535e-002	-5.000000e+000
1.225785785598309e-003	3.762320e-002	-5.000000e+000
1.227679986655872e-003	1.556163e-002	-5.000000e+000
1.229463276582131e-003	-7.662382e-003	-5.000000e+000
1.231285214438771e-003	-3.185697e-002	-5.000000e+000
1.233132468871004e-003	-5.499458e-002	-5.000000e+000
1.235134307682109e-003	-7.648479e-002	-5.000000e+000
1.237432940026156e-003	-9.524389e-002	-5.000000e+000
1.239348929875260e-003	-1.049254e-001	-5.000000e+000
1.241185931454673e-003	-1.081598e-001	-5.000000e+000
1.243006669561327e-003	-1.057617e-001	-5.000000e+000
1.244812745886511e-003	-9.834581e-002	-5.000000e+000
1.246637645756816e-003	-8.648400e-002	-5.000000e+000
1.248684222065884e-003	-6.946041e-002	-5.000000e+000
1.250745359835250e-003	-5.010672e-002	-5.000000e+000
1.253013843970962e-003	-2.825949e-002	-5.000000e+000
1.254864421245774e-003	-1.159343e-002	-5.000000e+000
1.256805967981020e-003	3.378802e-003	-5.000000e+000
1.258612703881554e-003	1.409648e-002	-5.000000e+000
1.260453322805770e-003	2.112440e-002	-5.000000e+000
1.262294878450566e-003	2.403614e-002	-5.000000e+000
1.264076388719834e-003	2.287302e-002	-5.000000e+000
1.265889907443218e-003	1.782517e-002	-5.000000e+000
1.268005348613224e-003	8.077690e-003	-5.000000e+000
1.269933716129896e-003	-3.491455e-003	-5.000000e+000
1.271899206832231e-003	-1.697348e-002	-5.000000e+000
1.273860480264901e-003	-3.082940e-002	-5.000000e+000
1.276061401396192e-003	-4.527578e-002	-5.000000e+000
1.278728040047716e-003	-5.936333e-002	-5.000000e+000
1.281657727547716e-003	-6.937712e-002	-5.000000e+000
1.284010753770720e-003	-7.251319e-002	-5.000000e+000
1.285797788751440e-003	-7.139120e-002	-5.000000e+000
1.287568638789099e-003	-6.746741e-002	-5.000000e+000
1.289347115113064e-003	-6.121714e-002	-5.000000e+000
1.291768548386544e-003	-5.026902e-002	-5.000000e+000
1.294638122131223e-003	-3.583930e-002	-5.000000e+000
1.297209800962928e-003	-2.311345e-002	-5.000000e+000
1.299292398225045e-003	-1.409581e-002	-5.000000e+000
1.301110080038576e-003	-8.033085e-003	-5.000000e+000
1.303135000694592e-003	-3.643200e-003	-5.000000e+000
1.305035701528368e-003	-1.870993e-003	-5.000000e+000
1.306823832328699e-003	-2.419775e-003	-5.000000e+000
1.308633472283804e-003	-5.091121e-003	-5.000000e+000
1.310858236827795e-003	-1.063788e-002	-5.000000e+000
1.313100139691832e-003	-1.798169e-002	-5.000000e+000
1.315875069107525e-003	-2.819657e-002	-5.000000e+000
1.318772260821302e-003	-3.846448e-002	-5.000000e+000
1.321701948321302e-003	-4.683929e-002	-5.000000e+000
1.324631635821301e-003	-5.207493e-002	-5.000000e+000
1.327118544288853e-003	-5.362374e-002	-5.000000e+000
1.328919987058137e-003	-5.282817e-002	-5.000000e+000
1.330680152029803e-003	-5.054673e-002	-5.000000e+000
1.332452012300573e-003	-4.707293e-002	-5.000000e+000
1.334657970078612e-003	-4.163473e-002	-5.000000e+000
1.337462629757840e-003	-3.404575e-002	-5.000000e+000
1.340392317257840e-003	-2.648034e-002	-5.000000e+000
1.343322004757840e-003	-2.034434e-002	-5.000000e+000
1.345806317548515e-003	-1.689625e-002	-5.000000e+000
1.347671766764917e-003	-1.575568e-002	-5.000000e+000
1.349602763387452e-003	-1.595641e-002	-5.000000e+000
1.351407525541293e-003	-1.734942e-002	-5.000000e+000
1.354060851457791e-003	-2.099682e-002	-5.000000e+000
1.356878719159415e-003	-2.607689e-002	-5.000000e+000
1.359808406659415e-003	-3.186505e-002	-5.000000e+000
1.362738094159415e-003	-3.716451e-002	-5.000000e+000
1.365667781659415e-003	-4.110061e-002	-5.000000e+000
1.368597469159415e-003	-4.317626e-002	-5.000000e+000
1.371094863567664e-003	-4.333669e-002	-5.000000e+000
1.372929100299113e-003	-4.243132e-002	-5.000000e+000
1.374697696147995e-003	-4.080890e-002	-5.000000e+000
1.376474123207793e-003	-3.864477e-002	-5.000000e+000
1.378479158737467e-003	-3.580394e-002	-5.000000e+000
1.381274143189077e-003	-3.170001e-002	-5.000000e+000
1.384203830689077e-003	-2.781586e-002	-5.000000e+000
1.387133518189077e-003	-2.481773e-002	-5.000000e+000
1.389187271831772e-003	-2.355179e-002	-5.000000e+000
1.391303617228423e-003	-2.314299e-002	-5.000000e+000
1.393293758417541e-003	-2.357422e-002	-5.000000e+000
1.396043184690342e-003	-2.522833e-002	-5.000000e+000
1.398949258371456e-003	-2.783287e-002	-5.000000e+000
1.401878945871456e-003	-3.091593e-002	-5.000000e+000
1.404808633371456e-003	-3.390106e-002	-5.000000e+000
1.407738320871456e-003	-3.627729e-002	-5.000000e+000
1.410668008371456e-003	-3.767939e-002	-5.000000e+000
1.413597695871456e-003	-3.797423e-002	-5.000000e+000
1.416154637260619e-003	-3.734716e-002	-5.000000e+000
1.418225246741305e-003	-3.628549e-002	-5.000000e+000
1.420026356664816e-003	-3.504362e-002	-5.000000e+000
1.422011062459767e-003	-3.348599e-002	-5.000000e+000
1.423876740287330e-003	-3.197812e-002	-5.000000e+000
1.426057456965583e-003	-3.031838e-002	-5.000000e+000
1.428359589292758e-003	-2.884299e-002	-5.000000e+000
1.430705731878599e-003	-2.776636e-002	-5.000000e+000
1.432981776570059e-003	-2.725369e-002	-5.000000e+000
1.435742000429783e-003	-2.734146e-002	-5.000000e+000
1.438665087439102e-003	-2.814233e-002	-5.000000e+000
1.441594774939101e-003	-2.950318e-002	-5.000000e+000
1.444524462439101e-003	-3.115158e-002	-5.000000e+000
1.447454149939101e-003	-3.277753e-002	-5.000000e+000
1.450383837439101e-003	-3.409947e-002	-5.000000e+000
1.453313524939101e-003	-3.491142e-002	-5.000000e+000
1.456243212439101e-003	-3.511281e-002	-5.000000e+000
1.459172899939101e-003	-3.471755e-002	-5.000000e+000
1.462102587439101e-003	-3.384240e-002	-5.000000e+000
1.465032274939101e-003	-3.267838e-002	-5.000000e+000
1.467961962439101e-003	-3.145155e-002	-5.000000e+000
1.470891649939100e-003	-3.038073e-002	-5.000000e+000
1.473821337439100e-003	-2.964004e-002	-5.000000e+000
1.476751024939100e-003	-2.933205e-002	-5.000000e+000
1.479680712439100e-003	-2.947572e-002	-5.000000e+000
1.482610399939100e-003	-3.000976e-002	-5.000000e+000
1.485540087439100e-003	-3.080977e-002	-5.000000e+000
1.488469774939100e-003	-3.171499e-002	-5.000000e+000
1.491399462439100e-003	-3.255922e-002	-5.000000e+000
1.494329149939100e-003	-3.320022e-002	-5.000000e+000
1.497258837439099e-003	-3.362719e-002	-5.000000e+000
1.497358837439100e-003	-3.363579e-002	-5.000000e+000
1.497958837439100e-003	-3.365859e-002	-5.000000e+000
1.498858837439100e-003	-3.367215e-002	-5.000000e+000
1.500000000000000e-003	-3.363718e-002	-5.000000e+000
1.500000103347532e-003	-3.363717e-002	-4.989665e+000
1.500000310042595e-003	-3.363716e-002	-4.968996e+000
1.500000592296089e-003	-3.363715e-002	-4.940771e+000
1.500000899833954e-003	-3.363713e-002	-4.910017e+000
1.500001514909686e-003	-3.363710e-002	-4.848509e+000
1.500002745061150e-003	-3.363703e-002	-4.725494e+000
1.500004415848092e-003	-3.363694e-002	-4.558415e+000
1.500006517060763e-003	-3.363682e-002	-4.348294e+000
1.500008794280537e-003	-3.363667e-002	-4.120572e+000
1.500011144952211e-003	-3.363648e-002	-3.885505e+000
1.500014015985729e-003	-3.363613e-002	-3.598401e+000
1.500019404064503e-003	-3.363447e-002	-3.059593e+000
1.500030180222052e-003	-3.362604e-002	-1.981978e+000
1.500040615529433e-003	-3.360557e-002	-9.384471e-001
1.500052597701818e-003	-3.355381e-002	2.597702e-001
1.500064251512587e-003	-3.344782e-002	1.425151e+000
1.500079666483253e-003	-3.315393e-002	2.966648e+000
1.500100000000000e-003	-3.255305e-002	5.000000e+000
1.500102033351675e-003	-3.245186e-002	5.000000e+000
1.500106100055024e-003	-3.222783e-002	5.000000e+000
1.500114233461723e-003	-3.167012e-002	5.000000e+000
1.500128151463906e-003	-3.027840e-002	5.000000e+000
1.500153330429787e-003	-2.624582e-002	5.000000e+000
1.500183376131148e-003	-1.831103e-002	5.000000e+000
1.500217591876068e-003	-3.982384e-003	5.000000e+000
1.500251709042179e-003	1.704053e-002	5.000000e+000
1.500284654890484e-003	4.550087e-002	5.000000e+000
1.500327807674287e-003	9.720045e-002	5.000000e+000
1.500400197737045e-003	2.134008e-001	5.000000e+000
1.500477077278562e-003	3.751255e-001	5.000000e+000
1.500594319554110e-003	6.819643e-001	5.000000e+000
1.500711585296572e-003	1.035130e+000	5.000000e+000
1.500775674687378e-003	1.245636e+000	5.000000e+000
1.500813593936595e-003	1.375801e+000	5.000000e+000
1.500836044259182e-003	1.454331e+000	5.000000e+000
1.500853748395723e-003	1.516950e+000	5.000000e+000
1.500879806233965e-003	1.609824e+000	5.000000e+000
1.500898331670210e-003	1.676228e+000	5.000000e+000
1.500910235751277e-003	1.719082e+000	5.000000e+000
1.500922330060342e-003	1.762727e+000	5.000000e+000
1.500934410462833e-003	1.806370e+000	5.000000e+000
1.500948532040313e-003	1.857359e+000	5.000000e+000
1.500970612119335e-003	1.936613e+000	5.000000e+000
1.501008188663647e-003	2.069620e+000	5.000000e+000
1.501037245711597e-003	2.169929e+000	5.000000e+000
1.501060317371673e-003	2.246821e+000	5.000000e+000
1.501079221492416e-003	2.307413e+000	5.000000e+000
1.501095180769530e-003	2.356531e+000	5.000000e+000
1.501110035375308e-003	2.400343e+000	5.000000e+000
1.501125470567999e-003	2.443827e+000	5.000000e+000
1.501141362471238e-003	2.486102e+000	5.000000e+000
1.501165140187993e-003	2.544480e+000	5.000000e+000
1.501199161144146e-003	2.620758e+000	5.000000e+000
1.501218231044802e-003	2.659392e+000	5.000000e+000
1.501238161405841e-003	2.695849e+000	5.000000e+000
1.501257680825768e-003	2.728647e+000	5.000000e+000
1.501275310212702e-003	2.755968e+000	5.000000e+000
1.501290272325230e-003	2.777469e+000	5.000000e+000
1.501305958353734e-003	2.798481e+000	5.000000e+000
1.501321656784287e-003	2.818034e+000	5.000000e+000
1.501342943991456e-003	2.842345e+000	5.000000e+000
1.501372245004520e-003	2.872788e+000	5.000000e+000
1.501394358484804e-003	2.893535e+000	5.000000e+000
1.501414421774992e-003	2.910486e+000	5.000000e+000
1.501433822953959e-003	2.925348e+000	5.000000e+000
1.501452486852284e-003	2.938311e+000	5.000000e+000
1.501468948225974e-003	2.948658e+000	5.000000e+000
1.501484398845363e-003	2.957422e+000	5.000000e+000
1.501499909562882e-003	2.965309e+000	5.000000e+000
1.501516773011276e-003	2.972777e+000	5.000000e+000
1.501542786740413e-003	2.982163e+000	5.000000e+000
1.501580828977903e-003	2.992654e+000	5.000000e+000
1.501604921740805e-003	2.997345e+000	5.000000e+000
1.501623480691340e-003	2.999673e+000	5.000000e+000
1.501640902739312e-003	3.001009e+000	5.000000e+000
1.501656754395312e-003	3.001590e+000	5.000000e+000
1.501672376012441e-003	3.001607e+000	5.000000e+000
1.501688042559042e-003	3.001097e+000	5.000000e+000
1.501706549581154e-003	2.999822e+000	5.000000e+000
1.501733624176372e-003	2.996868e+000	5.000000e+000
1.501764701409161e-003	2.992238e+000	5.000000e+000
1.501786050556341e-003	2.988259e+000	5.000000e+000
1.501804577723440e-003	2.984211e+000	5.000000e+000
1.501822593675884e-003	2.979817e+000	5.000000e+000
1.501838851834421e-003	2.975485e+000	5.000000e+000
1.501854350001427e-003	2.971021e+000	5.000000e+000
1.501871705575012e-003	2.965659e+000	5.000000e+000
1.501890292118602e-003	2.959485e+000	5.000000e+000
1.501917252284612e-003	2.949780e+000	5.000000e+000
1.501953244999547e-003	2.935820e+000	5.000000e+000
1.501976869644377e-003	2.926039e+000	5.000000e+000
1.501995799772083e-003	2.917780e+000	5.000000e+000
1.502013785322137e-003	2.909620e+000	5.000000e+000
1.502036079063183e-003	2.899157e+000	5.000000e+000
1.502056935882504e-003	2.889043e+000	5.000000e+000
1.502082430778585e-003	2.876271e+000	5.000000e+000
1.502110214931526e-003	2.861909e+000	5.000000e+000
1.502140956205960e-003	2.845553e+000	5.000000e+000
1.502163707648807e-003	2.833136e+000	5.000000e+000
1.502186723982673e-003	2.820283e+000	5.000000e+000
1.502213161237216e-003	2.805216e+000	5.000000e+000
1.502241502165923e-003	2.788732e+000	5.000000e+000
1.502272381888716e-003	2.770392e+000	5.000000e+000
1.502309547621009e-003	2.747867e+000	5.000000e+000
1.502344524366687e-003	2.726275e+000	5.000000e+000
1.502374337752640e-003	2.707562e+000	5.000000e+000
1.502407376588689e-003	2.686516e+000	5.000000e+000
1.502445941831421e-003	2.661616e+000	5.000000e+000
1.502487506758532e-003	2.634399e+000	5.000000e+000
1.502547007068547e-003	2.594931e+000	5.000000e+000
1.502588614681822e-003	2.567010e+000	5.000000e+000
1.502634092693474e-003	2.536163e+000	5.000000e+000
1.502686641969164e-003	2.500183e+000	5.000000e+000
1.502758101902466e-003	2.450832e+000	5.000000e+000
1.502813555100794e-003	2.412238e+000	5.000000e+000
1.502883545435478e-003	2.363195e+000	5.000000e+000
1.502956855730706e-003	2.311555e+000	5.000000e+000
1.503033320544301e-003	2.257443e+000	5.000000e+000
1.503135762869279e-003	2.184684e+000	5.000000e+000
1.503241871613097e-003	2.109134e+000	5.000000e+000
1.503362429604645e-003	2.023193e+000	5.000000e+000
1.503499270352000e-003	1.925687e+000	5.000000e+000
1.503673124176185e-003	1.802084e+000	5.000000e+000
1.503860860979977e-003	1.669388e+000	5.000000e+000
1.504209287695340e-003	1.425617e+000	5.000000e+000
1.504564978596507e-003	1.180906e+000	5.000000e+000
1.504995797372865e-003	8.931707e-001	5.000000e+000
1.505676421044905e-003	4.640739e-001	5.000000e+000
1.506859476914221e-003	-2.026455e-001	5.000000e+000
1.508454032672380e-003	-9.370356e-001	5.000000e+000
1.510168605121355e-003	-1.511988e+000	5.000000e+000
1.511431321424869e-003	-1.769972e+000	5.000000e+000
1.512635632740093e-003	-1.870904e+000	5.000000e+000
1.513854620987878e-003	-1.841838e+000	5.000000e+000
1.515460143999034e-003	-1.639146e+000	5.000000e+000
1.517387475725421e-003	-1.229028e+000	5.000000e+000
1.519104144463172e-003	-7.580072e-001	5.000000e+000
1.520461372078145e-003	-3.432414e-001	5.000000e+000
1.521854298828086e-003	8.658192e-002	5.000000e+000
1.523257056067431e-003	4.929149e-001	5.000000e+000
1.524761389886163e-003	8.723527e-001	5.000000e+000
1.526381003022183e-003	1.195124e+000	5.000000e+000
1.527971445669058e-003	1.407009e+000	5.000000e+000
1.529698870318676e-003	1.512954e+000	5.000000e+000
1.531288552605115e-003	1.502095e+000	5.000000e+000
1.532563241877695e-003	1.415861e+000	5.000000e+000
1.533838366877264e-003	1.265166e+000	5.000000e+000
1.535229678111542e-003	1.040823e+000	5.000000e+000
1.537345108230187e-003	6.297036e-001	5.000000e+000
1.539015968958091e-003	2.732897e-001	5.000000e+000
1.540617772686273e-003	-7.431097e-002	5.000000e+000
1.542236552950352e-003	-4.039437e-001	5.000000e+000
1.543970948027765e-003	-7.108970e-001	5.000000e+000
1.545670637523835e-003	-9.445807e-001	5.000000e+000
1.547622384996193e-003	-1.118155e+000	5.000000e+000
1.549463118182749e-003	-1.183308e+000	5.000000e+000
1.551328120124220e-003	-1.149273e+000	5.000000e+000
1.553077538169847e-003	-1.030214e+000	5.000000e+000
1.555198012608301e-003	-7.929255e-001	5.000000e+000
1.557813802842268e-003	-4.195817e-001	5.000000e+000
1.559630261747517e-003	-1.311967e-001	5.000000e+000
1.561338911557044e-003	1.423099e-001	5.000000e+000
1.563056430660702e-003	3.968284e-001	5.000000e+000
1.564813528944398e-003	6.194617e-001	5.000000e+000
1.566618543854443e-003	7.938884e-001	5.000000e+000
1.568575252507101e-003	9.115949e-001	5.000000e+000
1.570538963523090e-003	9.510179e-001	5.000000e+000
1.572522534424462e-003	9.126351e-001	5.000000e+000
1.574321733877737e-003	8.126557e-001	5.000000e+000
1.576465707625351e-003	6.272609e-001	5.000000e+000
1.579135806314096e-003	3.407870e-001	5.000000e+000
1.580994752715199e-003	1.229817e-001	5.000000e+000
1.582738659491357e-003	-8.002649e-002	5.000000e+000
1.584493591918099e-003	-2.665560e-001	5.000000e+000
1.586282324129902e-003	-4.264064e-001	5.000000e+000
1.588108097481020e-003	-5.474899e-001	5.000000e+000
1.590119923570204e-003	-6.238887e-001	5.000000e+000
1.592366822012294e-003	-6.405787e-001	5.000000e+000
1.594394668395475e-003	-5.957642e-001	5.000000e+000
1.596244448213291e-003	-5.054988e-001	5.000000e+000
1.598627258116464e-003	-3.409697e-001	5.000000e+000
1.600780954869606e-003	-1.653232e-001	5.000000e+000
1.602571073548883e-003	-1.030718e-002	5.000000e+000
1.604395466203502e-003	1.424464e-001	5.000000e+000
1.606384479832846e-003	2.910774e-001	5.000000e+000
1.608188255277642e-003	4.001414e-001	5.000000e+000
1.610103972034962e-003	4.792258e-001	5.000000e+000
1.612383322114913e-003	5.253497e-001	5.000000e+000
1.614212370983832e-003	5.222617e-001	5.000000e+000
1.616186952169158e-003	4.787262e-001	5.000000e+000
1.617964869376174e-003	4.084266e-001	5.000000e+000
1.620567399864425e-003	2.701437e-001	5.000000e+000
1.622675352841832e-003	1.417664e-001	5.000000e+000
1.624449716644476e-003	2.949453e-002	5.000000e+000
1.626257851744398e-003	-7.913050e-002	5.000000e+000
1.628036209257715e-003	-1.729244e-001	5.000000e+000
1.629858512822948e-003	-2.486754e-001	5.000000e+000
1.631965102169715e-003	-3.064767e-001	5.000000e+000
1.634047326710502e-003	-3.313487e-001	5.000000e+000
1.635840181510742e-003	-3.247361e-001	5.000000e+000
1.637673871232421e-003	-2.921181e-001	5.000000e+000
1.639531703738347e-003	-2.361061e-001	5.000000e+000
1.642189781433806e-003	-1.310827e-001	5.000000e+000
1.644090531492742e-003	-4.581670e-002	5.000000e+000
1.645850444709342e-003	3.576792e-002	5.000000e+000
1.647626811945736e-003	1.137043e-001	5.000000e+000
1.649417371914576e-003	1.824813e-001	5.000000e+000
1.651300019304157e-003	2.399540e-001	5.000000e+000
1.653132120554286e-003	2.770293e-001	5.000000e+000
1.655373152925414e-003	2.970528e-001	5.000000e+000
1.657208020363213e-003	2.925574e-001	5.000000e+000
1.659086549303141e-003	2.680847e-001	5.000000e+000
1.660874308419948e-003	2.286225e-001	5.000000e+000
1.663506592030285e-003	1.523426e-001	5.000000e+000
1.665657134214552e-003	8.174583e-002	5.000000e+000
1.667437402271221e-003	2.169070e-002	5.000000e+000
1.669250697508260e-003	-3.573292e-002	5.000000e+000
1.671049956081713e-003	-8.509275e-002	5.000000e+000
1.672874256198751e-003	-1.239678e-001	5.000000e+000
1.674875103068307e-003	-1.515548e-001	5.000000e+000
1.676869928039999e-003	-1.628266e-001	5.000000e+000
1.678660196330475e-003	-1.583706e-001	5.000000e+000
1.680487753802761e-003	-1.401838e-001	5.000000e+000
1.682436122143842e-003	-1.083017e-001	5.000000e+000
1.684730269883642e-003	-5.968992e-002	5.000000e+000
1.686572797304198e-003	-1.542285e-002	5.000000e+000
1.688500660311662e-003	3.240383e-002	5.000000e+000
1.690280082258746e-003	7.429314e-002	5.000000e+000
1.692106296319985e-003	1.120420e-001	5.000000e+000
1.693931818687108e-003	1.421538e-001	5.000000e+000
1.695771044173093e-003	1.630027e-001	5.000000e+000
1.697624065617711e-003	1.735535e-001	5.000000e+000
1.699381978173562e-003	1.734969e-001	5.000000e+000
1.701173063321439e-003	1.637516e-001	5.000000e+000
1.702980679092641e-003	1.449884e-001	5.000000e+000
1.705294694742530e-003	1.117241e-001	5.000000e+000
1.707323816746196e-003	7.724680e-002	5.000000e+000
1.709194958835298e-003	4.335951e-002	5.000000e+000
1.711098812853744e-003	9.781428e-003	5.000000e+000
1.712909596465347e-003	-1.887368e-002	5.000000e+000
1.714833670075790e-003	-4.383325e-002	5.000000e+000
1.716648244244270e-003	-6.056563e-002	5.000000e+000
1.718688595773776e-003	-7.078640e-002	5.000000e+000
1.720474088799609e-003	-7.206377e-002	5.000000e+000
1.722257592226954e-003	-6.599232e-002	5.000000e+000
1.724053279060737e-003	-5.314584e-002	5.000000e+000
1.726481336433126e-003	-2.838265e-002	5.000000e+000
1.728401481212568e-003	-4.855808e-003	5.000000e+000
1.730375797525094e-003	2.128133e-002	5.000000e+000
1.732168898728480e-003	4.459120e-002	5.000000e+000
1.734022412302902e-003	6.618598e-002	5.000000e+000
1.736387684729555e-003	8.837236e-002	5.000000e+000
1.738486298887733e-003	1.018955e-001	5.000000e+000
1.740318422044618e-003	1.076510e-001	5.000000e+000
1.742137450425869e-003	1.075176e-001	5.000000e+000
1.744011402055599e-003	1.018810e-001	5.000000e+000
